,Concept_ID,az,cy
715,krank::A,xəstə,sâl
716,krank::A,xəstə,gwael
717,nackt::A,çılpaq,noeth
718,traurig::A,qəmgin,trist
719,traurig::A,kədərli,trist
720,lebendig::A,canlı,yn fyw
721,gut::A,yaxşı,da
722,schlecht::A,pis,drwg
723,schlecht::A,pis,gwael
724,richtig::A,doğru,cywir
725,schlimm::A,fəna,enbyd
726,wahr::A,gərçək,gwir
727,alt::A,əski,hen
728,alt::A,köhnə,hen
729,neu::A,yeni,newydd
730,ehemalig::A,əvvəlki,blaenorol
731,alt[Lebewesen]::A,qoca,oedrannus
732,jung::A,gənc,ifanc
733,arm::A,kasıb,tlawd
734,arm::A,yoxsul,tlawd
735,reich::A,zəngin,cyfoethog
736,bekannt::A,tanış,cynefin
737,bekannt::A,tanış,cyfarwydd
738,berühmt::A,məşhur,enwog
739,fremd::A,yad,estron
740,verschieden::A,dürlü,gwahanol
741,nah::A,yaxın,agos
742,fern::A,uzaq,pell
743,linker::A,sol,aswy
744,linker::A,sol,chwith
745,rechter::A,sağ,de
746,rechter::A,sağ,deau
747,anderer::A,başqa,arall
748,erster::A,birinci,cyntaf
749,zweiter::A,ikinci,ail
750,dritter::A,üçüncü,trydydd
751,letzter::A,sonuncu,olaf
752,letzter::A,axırıncı,olaf
753,allein::ADV,tək,unig
754,allein::ADV,tək,ar ei ben ei hun
755,allein::ADV,yalqız,unig
756,allein::ADV,yalqız,ar ei ben ei hun
757,auf einmal::ADV,birdən,ar yr un pryd
758,zusammen::ADV,birlikdə,ynghyd
759,zusammen::ADV,birlikdə,gyda'i gilydd
760,lange::ADV,uzun,amser hir
761,plötzlich::ADV,qəfildən,yn sydyn
762,sofort::ADV,həmən,ar unwaith
763,sofort::ADV,dərhal,ar unwaith
764,später::ADV,sonra,yn ddiweddarach
765,jetzt::ADV,indi,yn awr
766,heute::ADV,bugün,heddiw
767,morgen::ADV,sabah,yfory
768,bald::ADV,yaxında,yn fuan
769,bald::ADV,yaxında,gyda hyn
770,bald::ADV,tezliklə,yn fuan
771,bald::ADV,tezliklə,gyda hyn
772,dann::ADV,onda,yna
773,dann::ADV,onda,y pryd hwnnw
774,gestern::ADV,dünən,ddoe
775,einst::ADV,əvvəllər,gynt
776,damals::ADV,o vaxt,ar y pryd
777,damals::ADV,o vaxt,bryd hynny
778,danach::ADV,sonra,wedyn
779,vorher::ADV,qabaqcadan,o'r blaen
780,zuerst::ADV,əvvəl,yn gyntaf
781,einmal::ADV,bir dəfə,unwaith
782,manchmal::ADV,hərdənbir,weithiau
783,manchmal::ADV,hərdənbir,ar brydiau
784,oft::ADV,tez-tez,yn aml
785,oft::ADV,tez-tez,yn fynych
786,oft::ADV,çox vaxt,yn aml
787,oft::ADV,çox vaxt,yn fynych
788,immer::ADV,daimi,bob amser
789,immer::ADV,həmişə,bob amser
790,niemals::ADV,əsla,ni ... byth
791,niemals::ADV,əsla,ni ... erioed
792,niemals::ADV,heç bir zaman,ni ... byth
793,niemals::ADV,heç bir zaman,ni ... erioed
794,hier::ADV,bura,yma
795,hier::ADV,burada,yma
796,hierhin::ADV,buraya,hyd yma
797,von hier::ADV,buradan,oddi yma
798,dort::ADV,ora,acw
799,dort::ADV,orada,acw
800,dorthin::ADV,oraya,tuag yno
801,geradeaus::ADV,düz,syth ymlaen
802,vorwärts::ADV,irəli,ymlaen
803,rückwärts::ADV,geri,yn ôl
804,zurück::ADV,geriyə,yn ôl
805,unten::ADV,aşağıda,isod
806,unten::ADV,aşağıda,oddi tanodd
807,hinab::ADV,aşağı,i lawr
808,hinab::ADV,aşağı,i waered
809,oben::ADV,yuxarıda,fry
810,hinauf::ADV,yuxarı,i fyny
811,hinauf::ADV,yuxarı,i'r lan
812,überall::ADV,hər yerdə,ym mhobman
813,nicht::ADV,-ma-,ni
814,nicht::ADV,-ma-,nid
815,ein wenig::ADV,bir az,tipyn
816,ein wenig::ADV,bir az,ychydig
817,kaum::ADV,güclə,prin
818,sehr::ADV,çox,iawn
819,so::ADV,belə,fel
820,so::ADV,belə,felly
821,noch::ADV,hələ,eto
822,nur::ADV,yalnız,yn unig
823,schon::ADV,artıq,eisoes
824,schon::ADV,artıq,yn barod
825,wieder::ADV,yenə,drachefn
826,vergebens::ADV,boş yerə,yn ofer
827,vor::PRP,önündə,o flaen
828,hinter::PRP,arxasında,ar ôl
829,unter::PRP,altında,islaw
830,durch::PRP,içindən,trwy
831,neben::PRP,yanında,ar bwys
832,zwischen::PRP,arasında,rhwng
833,zwischen::PRP,arasında,cydrhwng
834,wegen::PRP,üçün,o achos
835,wegen::PRP,üçün,oherwydd
836,wegen::PRP,ötəri,o achos
837,wegen::PRP,ötəri,oherwydd
838,dies::PRN,bu,hyn
839,das::PRN,o,hynny
840,alles::PRN,hər şey,popeth
841,ich::PRN,mən,fi
842,du::PRN,sən,ti
843,er::PRN,o,fe
844,wir::PRN,biz,ni
845,ihr::PRN,siz,chi
846,sie::PRN,onlar,hwy
847,was::FPRN,nə,pa beth
848,wer::FPRN,kim,pwy
849,wo::FADV,harada,ble
850,wo::FADV,harada,ym mha le
851,wohin::FADV,haraya,i ble
852,wohin::FADV,haraya,i ba le
853,wie::FADV,necə,sut
854,warum::FADV,niyə,pam
855,warum::FADV,nə üçün,pam
856,wieviel::FNUM,neçə,faint
857,wieviel::FNUM,nə qədər,faint
858,eins::NUM,bir,un
859,zwei::NUM,iki,dau
860,drei::NUM,üç,tri
861,vier::NUM,dörd,pedwar
862,fünf::NUM,beş,pump
863,sechs::NUM,altı,chwech
864,sieben::NUM,yeddi,saith
865,acht::NUM,səkkiz,wyth
866,neun::NUM,doqquz,naw
867,zehn::NUM,on,deg
868,elf::NUM,on bir,un ar ddeg
869,zwölf::NUM,on iki,deuddeg
870,zwölf::NUM,on iki,un deg dau
871,zwanzig::NUM,iyirmi,ugain
872,dreißig::NUM,otuz,tri deg
873,dreißig::NUM,otuz,deg ar hugain
874,vierzig::NUM,qırx,deugain
875,fünfzig::NUM,əlli,hanner cant
876,sechzig::NUM,altmış,chwe deg
877,siebzig::NUM,yetmiş,saith deg
878,siebzig::NUM,yetmiş,deg a thrigain
879,achtzig::NUM,səksən,wyth deg
880,achtzig::NUM,səksən,pedar ugain
881,neunzig::NUM,doxsan,naw deg
882,neunzig::NUM,doxsan,deg a phedwar ugain
883,hundert::NUM,yüz,cant
884,tausend::NUM,min,mil
885,und::CNJ,və,a
886,oder::CNJ,ya,neu
887,stehen::V,durmaq,sefyll
888,sitzen::V,oturmaq,eistedd
889,liegen::V,uzanmaq,gorwedd
890,hängen::V,asılmaq,hongian
891,werden::V,olmaq,dod yn
892,werden::V,olmaq,mynd yn
893,passieren::V,olmaq,digwydd
894,passieren::V,baş vermək,digwydd
895,beginnen::V,başlamaq,cychwyn
896,enden::V,bitmək,gorffen
897,wechseln::V,dəyişmək,newid
898,aufgehen[Sonne]::V,doğmaq,codi
899,untergehen[Sonne]::V,batmaq,machlud
900,scheinen[Sonne]::V,parlamaq,tywynnu
901,donnern::V,guruldamaq,taranu
902,wehen::V,əsmək,chwythu
903,strömen::V,axmaq,ffrydio
904,fließen::V,axmaq,llifo
905,sich drehen::V,dönmək,troi
906,sich drehen::V,dönmək,cylchdroi
907,schwanken::V,yellənmək,siglo
908,schwingen::V,yellənmək,siglo
909,fallen::V,düşmek,cwympo
910,brennen::V,yanmaq,llosgi
911,rauchen::V,tüstüləmək,mygu
912,regnen::V,yağmaq,glawio
913,gefrieren::V,donmaq,rhewi
914,tauen::V,ərimək,toddi
915,tauen::V,ərimək,meirioli
916,schmelzen::V,ərimək,toddi
917,trocknen::V,qurumaq,sychu
918,sieden::V,qaynamaq,berwi
919,faulen::V,çürümək,pydru
920,faulen::V,çürümək,braenu
921,verfaulen::V,çürümək,pydru
922,verfaulen::V,çürümək,dadfeilio
923,reißen::V,yırtılmaq,clecian
924,reißen::V,yırtılmaq,torri'n glats
925,versinken::V,batmaq,suddo
926,vergehen::V,ötmək,myned heibio
927,vergehen::V,ötmək,pasio
928,erscheinen::V,görünmək,ymddangos
929,verschwinden::V,yox olmaq,diflannu
930,sinken::V,enmək,syrthio
931,abnehmen::V,azalmaq,lleihau
932,zunehmen::V,artmaq,cynyddu
933,steigen::V,yüksəlmək,codi
934,wachsen::V,böyümək,tyfu
935,glänzen::V,parlamaq,disgleirio
936,funkeln::V,parıldamaq,pefrio
937,lärmen::V,səs-küy etmək,cadw sŵn
938,lärmen::V,səs-küy etmək,gwneud twrw
939,läuten::V,çalmaq,canu
940,klingeln::V,zəng etmək,canu
941,klingeln::V,zəng etmək,seinio
942,klirren::V,cingildəmək,tincian
943,brausen::V,gurlamaq,rhuo
944,rauschen::V,xışıldamaq,siffrwd
945,rauschen::V,xışıldamaq,chwithrwd
946,klingen::V,səslənmək,seinio
947,bellen::V,hürmək,cyfarth
948,heulen::V,ulamaq,udo
949,heulen::V,ulamaq,oernadu
950,blasen::V,üfləmək,chwythu
951,pfeifen::V,fit vermek,chwibanu
952,schreien::V,bağırmaq,gweiddi
953,schreien::V,bağırmaq,bloeddio
954,schreien::V,qışqırmaq,gweiddi
955,schreien::V,qışqırmaq,bloeddio
956,stöhnen::V,inləmək,griddfan
957,zittern::V,titrəmək,crynu
958,leben::V,yaşamaq,byw
959,geboren werden::V,doğmaq,cael eich geni
960,atmen::V,nəfəs almaq,anadlu
961,trinken::V,içmek,yfed
962,essen::V,yemək,bwyta
963,schlucken::V,udmaq,llyncu
964,müde werden::V,yorulmaq,blino
965,einschlafen::V,yuxuya getmək,mynd i gysgu
966,einschlafen::V,yuxuya getmək,syrthio i gysgu
967,schlafen::V,uyumaq,huno
968,schlafen::V,uyumaq,cysgu
969,aufwachen::V,oyanmaq,dihuno
970,aufstehen::V,yuxudan durmaq,codi
971,sich erholen::V,dincəlmək,ymlacio
972,sich erholen::V,dincəlmək,dadflino
973,krank werden::V,xəstə olmaq,mynd yn sâl
974,krank werden::V,xəstə olmaq,mynd yn wael
975,krank sein::V,azarlanmaq,gwaelu
976,krank sein::V,xəstələnmək,gwaelu
977,schmerzen::V,ağrimaq,brifo
978,husten::V,öksürmək,pesychu
979,genesen::V,sağalmaq,gwella
980,genesen::V,sağalmaq,cael yn ôl
981,sterben::V,ölmək,marw
982,sterben::V,vəfat etmək,marw
983,umkommen::V,həlak olmaq,trengi
984,sich bewegen::V,hərəkət etmək,symud
985,sich rühren::V,tərpənmək,syflyd
986,sich erheben::V,qalxmaq,codi
987,sich setzen::V,oturmaq,eistedd
988,hinfallen::V,yıxılmaq,cwympo
989,laufen::V,yerimək,cerdded
990,schreiten::V,addım atmaq,camu
991,spazierengehen::V,gəzmək,mynd am dro
992,eilen::V,atılmaq,rhuthro
993,sich beeilen::V,tələsmək,brysio
994,sausen::V,çırpmaq,rhuthro
995,rennen::V,qaçmaq,rhedeg
996,springen::V,sıçramaq,llamu
997,springen::V,sıçramaq,neidio
998,klettern::V,dırmanmaq,dringo
999,schaukeln::V,sallanmaq,siglo
1000,kriechen::V,sürünmək,cropian
1001,schwimmen::V,üzmek,nofio
1002,tauchen::V,dalmaq,plymio
1003,tauchen::V,dalmaq,ymsuddo
1004,rudern::V,avarlamaq,rhwyfo
1005,fahren::V,sürmək,gyrru
1006,fahren::V,sürmək,dreifio
1007,fliegen::V,uçmaq,hedfan
1008,gehen::V,getmək,mynd
1009,weggehen::V,getmək,mynd
1010,weggehen::V,getmək,ymadael
1011,abfahren::V,yola düşmək,ymadael
1012,anhalten::V,saxlamaq,stopio
1013,hineingehen::V,girmək,mynd i mewn
1014,eintreten::V,girmək,mynd i
1015,eintreten::V,daxil olmaq,mynd i
1016,kommen::V,gəlmək,dod
1017,ankommen::V,gəlib çatmaq,cyrraedd
1018,zurückkommen::V,qayıtmaq,dychwelyd
1019,bleiben::V,qalmaq,aros
1020,bleiben::V,qalmaq,sefyll
1021,warten::V,gözləmək,aros
1022,warten::V,gözləmək,disgwyl
1023,erwarten::V,bəkləmək,disgwyl
1024,suchen::V,aramaq,chwilio am
1025,suchen::V,axtarmaq,chwilio am
1026,finden::V,tapmaq,darganfod
1027,versuchen::V,çalışmaq,profi
1028,versuchen::V,çalışmaq,ceisio
1029,vorbereiten::V,hazırlamaq,paratoi
1030,lieben::V,sevmək,caru
1031,mögen::V,xoşlamaq,hoffi
1032,lachen::V,gülmək,chwerthin
1033,rühren::V,həyəcanlandırmaq,cynhyrfu
1034,weinen::V,ağlamaq,wylo
1035,weinen::V,ağlamaq,llefain
1036,schimpfen::V,küfr etmək,grwgnach
1037,sich ärgern::V,acıqlanmaq,gofidio
1038,sich fürchten::V,qorxmaq,ofni
1039,fürchten::V,qorxmaq,arswydo
1040,fliehen::V,qaçmaq,ffoi
1041,flüchten::V,qaçmaq,dianc
1042,sehen::V,görmək,gweld
1043,anschauen::V,baxmaq,syllu
1044,anschauen::V,baxmaq,edrych
1045,ansehen::V,baxmaq,gwylio
1046,hören::V,duymaq,clywed
1047,hören::V,eşitmək,clywed
1048,zuhören::V,dinləmək,gwrando
1049,probieren::V,dadına baxmaq,profi
1050,riechen::V,qoxlamaq,arogli
1051,fühlen::V,duymaq,teimlo
1052,fühlen::V,duymaq,clywed
1053,scheinen::V,görünmək,ymddangos
1054,zu sehen sein::V,görünmək,dod i'r golwg
1055,vernehmen::V,eşitmək,clywed sôn am
1056,frieren::V,üşümək,bod yn oer
1057,tun::V,etmək,gwneud
1058,können::V,bilmək,gallu
1059,können::V,bacarmaq,gallu
1060,wollen::V,istəmək,bod mewn angen
1061,anfangen::V,başlamaq,dechrau
1062,beenden::V,bitirmək,darfod
1063,beenden::V,bitirmək,gorffen
1064,aufhören::V,bitmək,peidio
1065,aufhören::V,qurtarmaq,peidio
1066,gelingen::V,müvəffəq olmaq,llwyddo
1067,geraten::V,düşmək,diweddu
1068,öffnen::V,açmaq,agor
1069,schließen::V,qapamaq,cau
1070,stellen::V,qoymaq,gosod
1071,setzen::V,oturtmaq,gosod
1072,legen::V,qoymaq,gosod
1073,berühren::V,toxunmaq,cyffwrdd
1074,verbinden::V,bağlamaq,cysylltu
1075,bedecken::V,örtmək,gorchuddio
1076,aufhängen::V,asmaq,crogi
1077,aufhängen::V,asmaq,hongian
1078,anzünden::V,yandırmaq,cynnau
1079,aufheben::V,qaldırmaq,codi
1080,zurücklassen::V,buraxmaq,gadael
1081,verlieren::V,itirmək,colli
1082,fallen lassen::V,düşürmək,gollwng
1083,machen::V,etmək,gwneud
1084,herstellen::V,istehsal etmək,cynhyrchu
1085,bauen::V,tikmək,adeiladu
1086,reparieren::V,təmir etmək,trwsio
1087,reparieren::V,təmir etmək,atgyweirio
1088,verbessern::V,düzəltmək,diwygio
1089,ändern::V,dəyişdirmək,altro
1090,graben::V,qazımaq,palu
1091,graben::V,qazımaq,cloddio
1092,beugen::V,əymək,plygu
1093,biegen::V,bükmək,plygu
1094,drehen::V,döndərmək,troelli
1095,wenden::V,çevirmək,troi
1096,umdrehen::V,çevirmək,troi
1097,heben::V,qaldırmaq,codi
1098,hochheben::V,qaldırmaq,dyrchafu
1099,ergreifen::V,tutmaq,gafael
1100,halten::V,saxlamaq,dal
1101,drücken::V,sıxmaq,pwyso
1102,drücken::V,sıxmaq,gwasgu
1103,schieben::V,sürmək,gwthio
1104,kratzen::V,qaşımaq,crafu
1105,lecken::V,yalamaq,llyfu
1106,beißen::V,dişləmək,cnoi
1107,beißen::V,dişləmək,brathu
1108,abreißen::V,qoparmaq,tynnu ymaith
1109,abschneiden::V,ayırmaq,torri
1110,binden::V,bağlamaq,clymu
1111,stecken::V,soxmaq,plannu
1112,brechen::V,qırmaq,torri
1113,klopfen::V,sındırmaq,taro
1114,hauen::V,vurmaq,taro
1115,kleben::V,apışdırmaq,gludio
1116,reiben::V,ovmaq,rhwbio
1117,streichen::V,sürtmək,taenu
1118,schleifen::V,bülövləmək,hogi
1119,schneiden::V,kəsmək,torri
1120,rütteln::V,sirkələmək,ysgytio
1121,schütteln::V,çalxalamaq,siglo
1122,schütteln::V,çalxalamaq,ysgwyd
1123,schwenken::V,yelləmək,siglo
1124,schütten::V,tökmək,tywallt
1125,füllen::V,doldurmaq,llenwi
1126,einwickeln::V,sarımaq,lapio
1127,tragen::V,daşımaq,cludo
1128,schleppen::V,sürükləmək,llusgo
1129,ziehen::V,çəkmək,tynnu
1130,aufbewahren::V,gizlətmək,cadw
1131,werfen::V,atmaq,taflu
1132,fangen::V,tutmaq,dal
1133,packen::V,yaxalamaq,cipio
1134,packen::V,yaxalamaq,crafangu
1135,verstecken::V,gizlətmək,celu
1136,verstecken::V,gizlətmək,cuddio
1137,teilen::V,bölmək,rhannu
1138,schicken::V,yollamaq,anfon
1139,schicken::V,göndərmək,anfon
1140,bringen::V,gətirmək,dod â
1141,hinzufügen::V,əlavə etmək,chwanegu
1142,bekommen::V,almaq,cael
1143,bekommen::V,əldə etmək,cael
1144,erhalten::V,almaq,derbyn
1145,nehmen::V,almaq,cymryd
1146,wählen::V,seçmək,dewis
1147,auswählen::V,arımaq,dethol
1148,bewahren::V,qorumaq,cadw
1149,behindern::V,mane olmaq,atal
1150,behindern::V,mane olmaq,rhwystro
1151,verderben::V,pozmaq,difetha
1152,beschädigen::V,zədələmək,niweidio
1153,zerbrechen::V,qırmaq,torri
1154,zerbrechen::V,sındırmaq,torri
1155,zerreißen::V,yırtmaq,rhwygo
1156,zerstören::V,dağıtmaq,dinistrio
1157,verbrennen::V,yandırmaq,llosgi
1158,geben::V,vermək,rhoi
1159,reichen::V,uzatmaq,estyn
1160,schenken::V,vermək,rhoddi
1161,versprechen::V,vəd vermək,addo
1162,wünschen::V,arzulamaq,dymuno
1163,loben::V,tərifləmək,canmol
1164,küssen::V,öpmək,cusanu
1165,wiegen::V,tərpətmək,siglo
1166,zudecken::V,örtmək,gorchuddio
1167,wecken::V,oyatmaq,deffro
1168,zeigen::V,göstərmək,dangos
1169,führen::V,rəhbərlik etmək,arwain
1170,lehren::V,öyrətmək,dysgu
1171,unterrichten::V,öyrətmək,hyfforddi
1172,unterrichten::V,dərs vermək,hyfforddi
1173,aufziehen::V,tərbiyə etmək,dod i fyny
1174,leiten::V,idarə etmək,arwain
1175,antreiben::V,bizləmək,annog
1176,lassen::V,-tırmaq,gadael
1177,einladen::V,dəvət etmək,gwahodd
1178,vereinigen::V,birləşdirmək,uno
1179,vereinigen::V,birləşdirmək,cyfuno
1180,besuchen::V,baş çəkmək,ymweld â
1181,besuchen::V,ziyarət etmək,ymweld â
1182,treffen::V,rastlaşmaq,cwrdd
1183,treffen::V,rastlaşmaq,cyfarfod
1184,treffen::V,rast gəlmək,cwrdd
1185,treffen::V,rast gəlmək,cyfarfod
1186,sich versammeln::V,toplanmaq,casglu
1187,sich versammeln::V,toplanmaq,cynnull
1188,spielen::V,oynamaq,chwarae
1189,singen::V,oxumaq,canu
1190,tanzen::V,oynamaq,dawnsio
1191,tanzen::V,rəqs etmək,dawnsio
1192,sich trennen::V,ayrılmaq,ymwahanu
1193,verlassen::V,tərk etmək,gadael
1194,retten::V,xilas etmək,achub
1195,bewachen::V,gözətmək,gwarchod
1196,schützen::V,qorumaq,noddi
1197,verteidigen::V,qorumaq,amddiffyn
1198,sich schlagen::V,döyüşmək,ffraeo
1199,sich schlagen::V,döyüşmək,terfysgu
1200,schießen::V,atmaq,saethu
1201,schießen::V,atəş açmaq,saethu
1202,siegen::V,yenmək,ennill
1203,ärgern::V,acışdırmaq,cythruddo
1204,schlagen::V,döymək,curo
1205,treten::V,təpmək,cicio
1206,stechen::V,soxmaq,pigo
1207,stoßen::V,itələmək,gwthio
1208,stehlen::V,çalmaq,dwyn
1209,stehlen::V,çalmaq,lladrata
1210,stehlen::V,oğurlamaq,dwyn
1211,stehlen::V,oğurlamaq,lladrata
1212,stören::V,pozmaq,aflonyddu
1213,belästigen::V,narahat etmək,trafferthu
1214,verbergen::V,gizləmək,cuddio
1215,täuschen::V,aldatmaq,twyllo
1216,betrügen::V,aldatmaq,hocedu
1217,töten::V,öldürmək,lladd
1218,wohnen::V,yaşamaq,byw
1219,arbeiten::V,işləmək,gweithio
1220,arbeiten::V,çalışmaq,gweithio
1221,sammeln::V,yığmaq,casglu
1222,sammeln::V,toplamaq,casglu
1223,pflücken::V,qoparmaq,casglu
1224,jagen::V,ovlamaq,hela
1225,fischen::V,balıq tutmaq,pysgota
1226,fassen::V,tutmaq,dal
1227,hüten::V,güdmək,bugeilio
1228,treiben::V,haylamaq,gyrru
1229,anbinden::V,bağlamaq,clymu
1230,füttern::V,bəsləmək,porthi
1231,melken::V,sağmaq,godro
1232,hacken::V,yarmaq,torri
1233,gießen::V,sulamaq,dyfrhau
1234,reifen::V,dəymək,aeddfedu
1235,zubereiten::V,bişirmək,coginio
1236,kochen::V,qaynatmaq,berwi
1237,backen::V,bişirmək,pobi
1238,backen::V,bişirmək,crasu
1239,braten::V,qızartmaq,ffrio
1240,umrühren::V,qarışdırmaq,cyffroi
1241,stricken::V,hörmək,gwau
1242,nähen::V,tikmək,gwnïo
1243,färben::V,boyamaq,lliwio
1244,reinigen::V,təmizləmək,glanhau
1245,waschen::V,yumaq,golchi
1246,abwischen::V,silmək,sychu
1247,spülen::V,çalxamaq,streulio
1248,fegen::V,süpürmək,ysgubo
1249,kehren::V,süpürmək,ysgubo
1250,baden::V,çimmək,cael bath
1251,sich waschen::V,yuyunmaq,ymolchi
1252,ausziehen::V,soyunmaq,tynnu
1253,anziehen::V,geymək,gwisgo
1254,sich anziehen::V,geyinmək,ymwisgo
1255,kämmen::V,daramaq,cribo
1256,schmücken::V,bəzəmək,harddu
1257,schmücken::V,bəzəmək,addurno
1258,sagen::V,demək,dweud
1259,sagen::V,söymek,dweud
1260,sprechen::V,danışmaq,llefaru
1261,reden::V,danışmaq,siarad
1262,sich unterhalten::V,söhbət etmək,sgwrsio
1263,fragen::V,soruşmaq,gofyn
1264,bitten::V,diləmək,gofyn am
1265,bitten::V,xahiş etmək,gofyn am
1266,erzählen::V,bəhs etmək,dweud
1267,mitteilen::V,bildirmək,cyfleu
1268,nennen::V,adlandırmaq,enwi
1269,rufen::V,çağırmaq,galw
1270,prahlen::V,öyünmək,brolio
1271,prahlen::V,öyünmək,ymffrostio
1272,übersetzen::V,tərcümə etmək,cyfieithu
1273,denken::V,düşünmək,meddwl
1274,denken::V,fikirləşmək,meddwl
1275,glauben::V,inanmaq,credu
1276,glauben::V,inanmaq,coelio
1277,bemerken::V,qeyd etmək,sylwi
1278,erkennen::V,tanımaq,adnabod
1279,begreifen::V,anlamaq,amgyffred
1280,verstehen::V,duymaq,deall
1281,lernen::V,öyrənmək,dysgu
1282,wissen::V,bilmək,gwybod
1283,sich erinnern an::V,xatırlamaq,cofio
1284,vergessen::V,unutmaq,anghofio
1285,messen::V,ölçmək,mesur
1286,zählen::V,saymaq,cyfrif
1287,rechnen::V,hesablamaq,cyfrifo
1288,lesen::V,oxumaq,darllen
1289,malen::V,şəkil çəkmək,peintio
1290,zeichnen::V,cızmaq,tynnu
1291,schreiben::V,yazmaq,ysgrifennu
1292,besitzen::V,yiyələnmək,meddu
1293,besitzen::V,malik olmaq,meddu
1294,kaufen::V,satın almaq,prynu
1295,verkaufen::V,satmaq,gwerthu
1296,bezahlen::V,ödəmək,talu am
1297,zahlen::V,ödəmək,talu
1298,beherrschen::V,idarə etmək,rheoli
1299,beherrschen::V,idarə etmək,llywodraethu
1300,ertragen::V,dözmək,dioddef
