,Concept_ID,ja,av
684,erster::A,一番目,тӏоцебесеб
685,zweiter::A,二番目,кӏиабилеб
686,dritter::A,三番目,лъабабилеб
687,letzter::A,最後の,ахирисеб
688,allein::ADV,一人で,ялгъузго
689,auf einmal::ADV,同時に,цихӏинтӏаго
690,zusammen::ADV,一緒に,цойида
691,lange::ADV,長い間,
692,plötzlich::ADV,急に,цойидасанго
693,sofort::ADV,すぐに,гьебсагӏат
694,später::ADV,後で,
695,jetzt::ADV,今,гьанже
696,heute::ADV,今日,жакъа
697,morgen::ADV,明日,метер
698,bald::ADV,間もなく,гьабсагӏаталъ
699,dann::ADV,それから,цинги
700,gestern::ADV,昨日,сон
701,einst::ADV,過去に,цин
702,damals::ADV,あの時,гьебмехалъ
703,damals::ADV,あの時,гьебмехалда
704,danach::ADV,その後で,цинги
705,danach::ADV,その後で,хадуса
706,vorher::ADV,以前に,цебе
707,zuerst::ADV,まず,тӏоцебе
708,zuerst::ADV,最初に,тӏоцебе
709,einmal::ADV,一回,цинцӏул
710,einmal::ADV,一回,цихӏин
711,einmal::ADV,一回,цоцӏул
712,manchmal::ADV,時々,олоцӏул
713,oft::ADV,よく,гӏемерго
714,immer::ADV,いつも,кидаго
715,niemals::ADV,一度も...ない,киданиги
716,hier::ADV,こちら,аниб
717,hierhin::ADV,ここへ,анибехун
718,hierhin::ADV,こちらへ,анибехун
719,von hier::ADV,ここから,гьаниса
720,dort::ADV,そちら,гьениб
721,dorthin::ADV,そこへ,гьадаба
722,dorthin::ADV,そちらへ,гьадаба
723,geradeaus::ADV,真っ直ぐに,битӏутӏа
724,vorwärts::ADV,前へ,цебехун
725,rückwärts::ADV,後ろへ,нахъ-нахъ
726,zurück::ADV,後ろへ,нахъе
727,unten::ADV,下に,ахакь
728,unten::ADV,下に,гъоркь
729,hinab::ADV,下へ,эхебе
730,oben::ADV,上に,тӏад
731,oben::ADV,上に,тӏадехун
732,hinauf::ADV,上へ,эхеде
733,überall::ADV,どこでも,кибго
734,nicht::ADV,ない,
735,ein wenig::ADV,少し,дагьабго
736,ein wenig::ADV,ちょっと,дагьабго
737,kaum::ADV,ほとんど～ない,хӏалалъ
738,sehr::ADV,とても,кутакалда
739,so::ADV,こう,гьедин
740,noch::ADV,まだ,жеги
741,nur::ADV,～だけ,гӏӣцӏго
742,schon::ADV,もう,
743,wieder::ADV,再び,на́хъеги
744,vergebens::ADV,無駄に,чӏалгӏаде
745,vor::PRP,前に,цебе
746,hinter::PRP,後ろに,хадуса
747,unter::PRP,下に,ахакь
748,unter::PRP,下に,гъоркь
749,durch::PRP,通して,
750,neben::PRP,横に,аскӏо
751,zwischen::PRP,間に,гьоркьоб
752,wegen::PRP,為に,гьелда
753,wegen::PRP,せいで,гьелда
754,dies::PRN,これ,гьаб
755,dies::PRN,これ,гьеб
756,das::PRN,それ,доб
757,alles::PRN,全部,
758,ich::PRN,私,дун
759,du::PRN,あなた,дуца
760,er::PRN,彼,доб
761,wir::PRN,私達,ниж
762,ihr::PRN,あなた達,нуж
763,sie::PRN,彼ら,дол
764,sie::PRN,彼ら,эл
765,was::FPRN,何,щиб
766,wer::FPRN,誰,щиб
767,wer::FPRN,どなた,щиб
768,wo::FADV,どこ,киб
769,wo::FADV,どこ,кибехун
770,wo::FADV,どこに,киб
771,wo::FADV,どこに,кибехун
772,wohin::FADV,どこへ,кибехун
773,wie::FADV,どう,кин
774,warum::FADV,何故,щай
775,warum::FADV,どうして,щай
776,wieviel::FNUM,どのくらい,кигӏан
777,eins::NUM,一,цо
778,zwei::NUM,二,кӏиго
779,zwei::NUM,二つ,кӏиго
780,drei::NUM,三,лъабго
781,drei::NUM,三つ,лъабго
782,vier::NUM,四,ункъо
783,vier::NUM,四つ,ункъо
784,fünf::NUM,五,щуго
785,fünf::NUM,五つ,щуго
786,sechs::NUM,六,анлъго
787,sechs::NUM,六つ,анлъго
788,sieben::NUM,七,анкьго
789,sieben::NUM,七つ,анкьго
790,acht::NUM,八,микьго
791,acht::NUM,八つ,микьго
792,neun::NUM,九,ичӏго
793,neun::NUM,九つ,ичӏго
794,zehn::NUM,十,анцӏго
795,elf::NUM,十一,анцӏила цо
796,zwölf::NUM,十二,кӏиго-анцӏила
797,zwanzig::NUM,二十,къого
798,dreißig::NUM,三十,лъеберго
799,vierzig::NUM,四十,кӏикъого
800,fünfzig::NUM,五十,кӏикъо́ялда анцӏго
801,sechzig::NUM,六十,лъабкъого
802,siebzig::NUM,七十,лъабкъо́ялда анцӏго
803,achtzig::NUM,八十,ункъого
804,neunzig::NUM,九十,ункъоялда а́нцӏила
805,hundert::NUM,百,нусго
806,tausend::NUM,千,азарго
807,und::CNJ,-と,ва
808,und::CNJ,-と,-ги
809,und::CNJ,そして,ва
810,und::CNJ,そして,-ги
811,oder::CNJ,或いは,ялъуни
812,stehen::V,立っている,бахъунчӏезе
813,sitzen::V,座っている,гӏодов чӏезе
814,liegen::V,横になっている,бегизе
815,hängen::V,掛かっている,базе
816,werden::V,なる,бахъине
817,passieren::V,起こる,лъугьине
818,passieren::V,起こる,лъугьа-бахъине
819,beginnen::V,始まる,байбихьизе
820,enden::V,終わる,лъугӏизе
821,wechseln::V,変わる,хиса-басизе
822,wechseln::V,変わる,хисизе
823,aufgehen[Sonne]::V,出る,баккизе
824,untergehen[Sonne]::V,沈む,щинкӏизе
825,scheinen[Sonne]::V,輝く,къалъ-къалъизе
826,donnern::V,雷が鳴る,гъугъазе
827,wehen::V,吹く,пуйзе
828,strömen::V,流れる,чвахизе
829,fließen::V,流れる,чвахизе
830,sich drehen::V,回転する,сверизе
831,schwanken::V,揺れる,хьвагӏезе
832,schwanken::V,揺れる,багъа-бачаризе
833,schwingen::V,振動する,щвартӏезе
834,fallen::V,落ちる,бортизе
835,brennen::V,燃える,рекӏине
836,rauchen::V,煙を出す,кӏкӏуй буризе
837,regnen::V,雨が降る,базе
838,gefrieren::V,凍る,гӏу́низе
839,tauen::V,溶ける,биаризе
840,schmelzen::V,溶ける,биине
841,trocknen::V,乾く,бакъвазе
842,sieden::V,沸く,гьалдезе
843,faulen::V,腐る,махӏцине
844,verfaulen::V,朽ちる,туризе
845,reißen::V,切れる,бихъизе
846,versinken::V,沈む,гъанкъизе
847,vergehen::V,経つ,базе
848,vergehen::V,経つ,бахъизе
849,vergehen::V,経つ,ине
850,erscheinen::V,現れる,баккизе
851,verschwinden::V,消える,къине
852,verschwinden::V,消える,билизе
853,sinken::V,下がる,гӏодо́бе ккезе
854,abnehmen::V,減る,тӏаса камизе
855,zunehmen::V,増える,гӏемерлъизе
856,steigen::V,上がる,бахине
857,wachsen::V,伸びる,кӏодолъизе
858,glänzen::V,輝く,цӏвакизе
859,funkeln::V,ぴかぴか光る,паркъезе
860,lärmen::V,騒ぐ,хъудизе
861,lärmen::V,騒ぐ,чӏиргъдизе
862,läuten::V,鳴る,кьабизе
863,klingeln::V,鳴る,кьабизе
864,klirren::V,がらんがらんと鳴る,зваргъизе
865,brausen::V,逆巻く,гьалаглъизе
866,rauschen::V,戦ぐ,шуршудизе
867,klingen::V,鳴る,бахъине
868,bellen::V,吠える,гъанчдезе
869,heulen::V,きゃんきゃん鳴く,рурудизе
870,blasen::V,吹く,гьохьизе
871,pfeifen::V,口笛を吹く,гьещтӏезе
872,schreien::V,叫ぶ,ахӏизе
873,schreien::V,叫ぶ,ахӏдезе
874,stöhnen::V,うめく,зигардизе
875,zittern::V,震える,дарран
876,zittern::V,震える,гьаргьадизе
877,leben::V,生きている,бетӏербахъизе
878,geboren werden::V,生まれる,лъугьине
879,atmen::V,呼吸する,хӏухьел биччазе
880,trinken::V,飲む,гьекъезе
881,essen::V,食べる,квине
882,essen::V,食べる,кваназе
883,schlucken::V,飲み込む,кӏкӏвине
884,schlucken::V,飲み込む,къулчӏизе
885,müde werden::V,眠くなる,сваказе
886,einschlafen::V,寝付く,кьижизе
887,einschlafen::V,寝付く,гъапуллъизе
888,schlafen::V,眠る,кьижизе
889,aufwachen::V,目が覚める,бигьине
890,aufstehen::V,起きる,бахъине
891,aufstehen::V,起きる,тӏадебахъине
892,sich erholen::V,休養する,хьи бахъизе
893,sich erholen::V,休養する,хӏалхьи гьабизе
894,krank werden::V,病気になる,унтизе
895,krank sein::V,病気である,унтизе
896,schmerzen::V,痛む,унтизе
897,husten::V,咳をする,хъегӏизе
898,genesen::V,元気になる,лъилъизе
899,sterben::V,死ぬ,хвезе
900,sterben::V,亡くなる,хвезе
901,umkommen::V,死亡する,гьалаглъизе
902,sich bewegen::V,移動する,багъаризе
903,sich bewegen::V,移動する,багъаргъизе
904,sich rühren::V,動く,багъаризе
905,sich erheben::V,立ち上がる,тӏадебахъине
906,sich erheben::V,立ち上がる,бахъине
907,sich setzen::V,座る,гӏодов чӏезе
908,hinfallen::V,転ぶ,щапизе
909,laufen::V,歩く,хьвадизе
910,schreiten::V,跨ぐ,чӏезе
911,spazierengehen::V,散歩する,тира-сверизе
912,eilen::V,急ぐ,ракӏхӏалакине
913,eilen::V,急ぐ,дуризе
914,sich beeilen::V,焦る,дуризе
915,sich beeilen::V,焦る,гӏедегӏизе
916,sausen::V,疾駆する,тӏуризе
917,rennen::V,走る,бекеризе
918,springen::V,跳ぶ,кӏанцӏизе
919,klettern::V,よじ登る,хархадизе
920,schaukeln::V,ぶらんこに乗る,гьерщезе
921,kriechen::V,這う,хъурщизе
922,schwimmen::V,泳ぐ,лъедезе
923,tauchen::V,潜る,букъардизе
924,rudern::V,漕ぐ,хазе
925,fahren::V,行く,ине
926,fahren::V,乗車する,ине
927,fliegen::V,飛ぶ,боржине
928,gehen::V,行く,ине
929,weggehen::V,立ち去る,ине
930,abfahren::V,出発する,къокъине
931,anhalten::V,止まる,чӏезе
932,anhalten::V,止まる,тархъизе
933,anhalten::V,止まる,лъалхъизе
934,hineingehen::V,入る,тӏаделъугьине
935,eintreten::V,中に入る,лъугьине
936,kommen::V,来る,бачӏине
937,ankommen::V,着く,щвезе
938,ankommen::V,着く,тӏадебачӏине
939,ankommen::V,到着する,щвезе
940,ankommen::V,到着する,тӏадебачӏине
941,zurückkommen::V,帰る,тадбуссине
942,zurückkommen::V,帰る,тӏадбуссине
943,bleiben::V,留まる,чӏезе
944,bleiben::V,留まる,хутӏизе
945,warten::V,待つ,чӏезе
946,erwarten::V,期待する,балагьизе
947,suchen::V,探る,балагьизе
948,finden::V,見つける,батизе
949,versuchen::V,試す,хӏалбихьизе
950,vorbereiten::V,準備する,хӏадурлъизабизе
951,lieben::V,愛する,балай бегьизе
952,mögen::V,好きである,бокьизе
953,lachen::V,笑う,белъизе
954,rühren::V,感情を動かす,
955,weinen::V,泣く,гӏодизе
956,schimpfen::V,叱る,гъанчдезе
957,sich ärgern::V,怒る,вагъизе
958,sich ärgern::V,怒る,ццида́хине
959,sich ärgern::V,腹を立てる,вагъизе
960,sich ärgern::V,腹を立てる,ццида́хине
961,sich fürchten::V,怖がる,хӏинкъизе
962,fürchten::V,恐れる,беркъазе
963,fürchten::V,恐れる,хӏинкъа-къазе
964,fliehen::V,逃げる,лъутизе
965,flüchten::V,逃亡する,лъутизе
966,sehen::V,見る,бихьизе
967,anschauen::V,眺める,бертӏамизе
968,anschauen::V,眺める,балагьизе
969,ansehen::V,見る,бала-гъалагьизе
970,hören::V,聞く,рагӏизе
971,zuhören::V,聴く,гӏенеккизе
972,probieren::V,食べてみる,кӏалдиб хъва́зе
973,probieren::V,食べてみる,чӏамизе
974,riechen::V,気取る,су́нтӏизе
975,fühlen::V,感じる,чӏвазе
976,scheinen::V,ように見える,
977,zu sehen sein::V,見える,бихьизе
978,vernehmen::V,承る,рагӏизе
979,frieren::V,寒気がする,цӏорозе
980,tun::V,する,гьабизе
981,können::V,出来る,кӏвезе
982,können::V,出来る,лъазе
983,wollen::V,-たい,бокьизе
984,anfangen::V,始める,байбихьизе
985,beenden::V,終える,тӏубазабизе
986,beenden::V,終える,лъугӏизабизе
987,aufhören::V,止める,бахъизе
988,gelingen::V,成功する,бахъизе
989,geraten::V,当たる,бахъизе
990,öffnen::V,開く,рагьизе
991,öffnen::V,開ける,рагьизе
992,schließen::V,閉める,къазе
993,stellen::V,置く,чӏвазе
994,stellen::V,据える,чӏвазе
995,setzen::V,座らせる,рекӏинабизе
996,setzen::V,座らせる,гӏодор чӏезаризе
997,legen::V,置く,лъезе
998,berühren::V,触る,хъвазе
999,berühren::V,触れる,хъвазе
1000,verbinden::V,結びつける,хьухьине
1001,verbinden::V,結びつける,бухьине
1002,bedecken::V,覆う,кквезе
1003,aufhängen::V,掛ける,базе
1004,anzünden::V,燃やす,бакизе
1005,anzünden::V,燃やす,рекӏинабизе
1006,anzünden::V,火をつける,бакизе
1007,anzünden::V,火をつける,рекӏинабизе
1008,aufheben::V,拾う,
1009,zurücklassen::V,残す,тезе
1010,verlieren::V,無くす,билизабизе
1011,fallen lassen::V,落とす,бортизабизе
1012,machen::V,作る,гьабизе
1013,herstellen::V,製造する,гьабизе
1014,herstellen::V,製造する,хӏадурлъизабизе
1015,bauen::V,建設する,базе
1016,bauen::V,建設する,гьабизе
1017,reparieren::V,直す,къачӏазе
1018,reparieren::V,修理する,къачӏазе
1019,verbessern::V,改良する,лъикӏлъизабизе
1020,ändern::V,変える,хисизабизе
1021,graben::V,掘る,бухъизе
1022,beugen::V,折る,хьетӏизабизе
1023,biegen::V,曲げる,гьетӏизабизе
1024,drehen::V,回す,тиризабизе
1025,drehen::V,回す,свердизабизе
1026,wenden::V,裏返す,бегизе
1027,umdrehen::V,裏返す,бегизе
1028,umdrehen::V,裏返す,бега-битӏизе
1029,heben::V,挙げる,борхизе
1030,hochheben::V,持ち上げる,борхалъизабизе
1031,hochheben::V,持ち上げる,борхизе
1032,ergreifen::V,取り上げる,кквезе
1033,halten::V,持つ,кквезе
1034,drücken::V,押す,къазе
1035,drücken::V,押す,къанцӏу́зе
1036,drücken::V,押す,къвал ба́зе
1037,schieben::V,ずらす,хъилдизе
1038,kratzen::V,引っ掻く,хачазе
1039,lecken::V,なめる,чӏикӏизе
1040,beißen::V,噛む,хӏанчӏизе
1041,beißen::V,噛む,хӏанчӏизабизе
1042,abreißen::V,剝ぎ取る,тӏезе
1043,abreißen::V,剝ぎ取る,тӏезабизе
1044,abschneiden::V,切り取る,къотӏизе
1045,binden::V,縛る,бухьине
1046,stecken::V,差し込む,къазабизе
1047,brechen::V,破る,бекизе
1048,klopfen::V,とんとん叩く,дванкезе
1049,hauen::V,叩く,базе
1050,kleben::V,貼る,бацӏцӏине
1051,kleben::V,くっ付ける,бацӏцӏине
1052,reiben::V,擦る,хачазе
1053,streichen::V,塗る,бахине
1054,streichen::V,塗る,жужазе
1055,schleifen::V,研ぐ,лъухьизе
1056,schneiden::V,切る,къотӏизе
1057,rütteln::V,揺さぶる,багъа-бачаризабизе
1058,schütteln::V,振る,кӏобокӏизе
1059,schütteln::V,揺さぶる,кӏобокӏизе
1060,schwenken::V,振る,гьесадизе
1061,schwenken::V,振る,хьвагӏезабизе
1062,schütten::V,注ぐ,тӏезе
1063,füllen::V,いっぱいにする,цӏезабизе
1064,einwickeln::V,包む,жемизе
1065,tragen::V,運ぶ,баччизе
1066,schleppen::V,引きずる,бехъерхъизе
1067,ziehen::V,引く,цӏазе
1068,aufbewahren::V,預かる,цӏунизе
1069,werfen::V,投げる,рехизе
1070,fangen::V,受ける,кквезе
1071,packen::V,掴む,кквезе
1072,verstecken::V,隠す,бахчизе
1073,teilen::V,分ける,бикьизе
1074,schicken::V,送る,битӏизе
1075,bringen::V,持って行く,баччизе
1076,hinzufügen::V,加える,жубазе
1077,bekommen::V,得る,щвезе
1078,erhalten::V,受ける,щвезе
1079,erhalten::V,受ける,босизе
1080,nehmen::V,取る,босизе
1081,wählen::V,選ぶ,бищизе
1082,auswählen::V,選ぶ,тӏасабищизе
1083,bewahren::V,保存する,цӏунизе
1084,behindern::V,妨害する,квекӏен гьабизе
1085,verderben::V,台無しにする,хвезабизе
1086,beschädigen::V,損傷する,галгъазабизе
1087,zerbrechen::V,割る,щущазабизе
1088,zerreißen::V,引き裂く,бихъизе
1089,zerstören::V,破壊する,биххизабизе
1090,verbrennen::V,焼く,бухӏизе
1091,geben::V,上げる,кьезе
1092,reichen::V,渡す,кьезе
1093,schenken::V,贈る,кьезе
1094,versprechen::V,約束する,назру гьабизе
1095,wünschen::V,望む,бокьизе
1096,loben::V,褒める,беццизе
1097,loben::V,褒める,бецца-бекъизе
1098,küssen::V,キスする,баизе
1099,wiegen::V,揺する,чӏучӏадизабизе
1100,zudecken::V,覆う,тӏадбигъине
1101,wecken::V,起こす,бигьинабизе
1102,zeigen::V,見せる,бихьизабизе
1103,führen::V,案内する,бачине
1104,lehren::V,教える,малъизе
1105,lehren::V,教える,цӏализабизе
1106,unterrichten::V,通知する,цӏализабизе
1107,aufziehen::V,育てる,гӏезабизе
1108,leiten::V,導く,нухмалъи гьабизе
1109,antreiben::V,励ます,гӏедегӏизабизе
1110,lassen::V,～させる,
1111,einladen::V,誘う,ахӏизе
1112,einladen::V,誘う,тӏадеахӏизе
1113,einladen::V,招待する,ахӏизе
1114,einladen::V,招待する,тӏадеахӏизе
1115,vereinigen::V,一つにする,цолъизабизе
1116,besuchen::V,訪ねる,баккизе
1117,besuchen::V,訪ねる,хьвадизе
1118,treffen::V,出会う,дандчӏвазе
1119,sich versammeln::V,集まる,данделъизе
1120,sich versammeln::V,集まる,бакӏаризе
1121,spielen::V,遊ぶ,басандизе
1122,singen::V,歌う,ахӏизе
1123,tanzen::V,踊る,кьурдизе
1124,sich trennen::V,別れる,батӏалъизе
1125,verlassen::V,別れる,тезе
1126,verlassen::V,別れる,рехунтезе
1127,retten::V,救う,хвасар гьабизе
1128,retten::V,救う,хвасарлъизабизе
1129,retten::V,助ける,хвасар гьабизе
1130,retten::V,助ける,хвасарлъизабизе
1131,bewachen::V,見張る,цӏунизе
1132,bewachen::V,軽微する,цӏунизе
1133,schützen::V,保護する,цӏунизе
1134,verteidigen::V,守る,цӏунизе
1135,sich schlagen::V,殴る,багъизе
1136,schießen::V,撃つ,речӏчӏизе
1137,siegen::V,勝つ,бергьине
1138,ärgern::V,怒らせる,вагъизавизе
1139,schlagen::V,殴る,кьабизе
1140,treten::V,蹴る,мал тункизе
1141,stechen::V,突く,къазабизе
1142,stoßen::V,突く,тункизе
1143,stoßen::V,突く,хъилдизе
1144,stehlen::V,盗る,щинкӏизабизе
1145,stören::V,構う,квекӏен гьабизе
1146,stören::V,構う,татубахъи гьабизе
1147,belästigen::V,邪魔する,рахӏатхвезабизе
1148,verbergen::V,隠す,бахчизе
1149,verbergen::V,隠す,балъго тезе
1150,täuschen::V,だます,божуда рекӏкӏ гьабизе
1151,täuschen::V,だます,гуккизе
1152,betrügen::V,だます,хӏилла гьабизе
1153,betrügen::V,だます,сандирахълъи гьабизе
1154,töten::V,殺す,чӏвазе
1155,wohnen::V,住む,яшав гьабизе
1156,arbeiten::V,働く,хӏалтӏизе
1157,sammeln::V,集める,бакӏаризе
1158,sammeln::V,収集する,бакӏаризе
1159,pflücken::V,摘む,бетӏизе
1160,jagen::V,狩りをする,чан гьабизе
1161,fischen::V,釣る,ччугӏа кквезе
1162,fassen::V,捕る,кквезе
1163,hüten::V,放牧する,кваназабизе
1164,treiben::V,追う,гъезе
1165,anbinden::V,繋ぐ,бухьине
1166,füttern::V,餌をやる,кваназабизе
1167,melken::V,搾乳する,бечӏчӏизе
1168,hacken::V,刻む,чӏвазе
1169,gießen::V,水をやる,лъалъазе
1170,reifen::V,熟す,барщизе
1171,zubereiten::V,調理する,бежа-белъине
1172,kochen::V,煮る,белъине
1173,backen::V,焼く,базе
1174,braten::V,焼く,бежизе
1175,braten::V,炒める,бежизе
1176,umrühren::V,混ぜる,багъаризе
1177,stricken::V,編む,хьухьине
1178,nähen::V,縫う,букъизе
1179,färben::V,染める,кьер гьабизе
1180,reinigen::V,掃除する,бацӏцӏине
1181,waschen::V,洗う,чуризе
1182,waschen::V,洗濯する,чуризе
1183,abwischen::V,拭く,бацӏцӏине
1184,spülen::V,洗う,хулизе
1185,spülen::V,すすぐ,хулизе
1186,fegen::V,掃除する,лъухьизе
1187,kehren::V,掃く,лъухьизе
1188,baden::V,入浴する,чордезе
1189,sich waschen::V,洗う,
1190,ausziehen::V,脱ぐ,бахъизе
1191,anziehen::V,着る,ретӏине
1192,sich anziehen::V,着る,ретӏине
1193,kämmen::V,梳く,хазе
1194,schmücken::V,飾る,чӏухӏизабизе
1195,sagen::V,言う,бицине
1196,sprechen::V,話す,бицине
1197,reden::V,話す,гаргадизе
1198,sich unterhalten::V,話をする,гаргадизе
1199,fragen::V,聞く,цӏехезе
1200,fragen::V,聞く,гьикъизе
1201,bitten::V,頼む,гьаризе
1202,bitten::V,お願いする,гьаризе
1203,erzählen::V,物語る,бицине
1204,mitteilen::V,伝える,лъазабизе
1205,nennen::V,名づける,цӏар лъезе
1206,rufen::V,呼ぶ,ахӏизе
1207,prahlen::V,自慢する,беццаризе
1208,übersetzen::V,訳す,буссинабизе
1209,denken::V,考える,ургъизе
1210,glauben::V,信じる,божизе
1211,bemerken::V,気が付く,берречӏчӏизе
1212,erkennen::V,認識する,лъазе
1213,erkennen::V,認識する,батӏаго бахъизе
1214,begreifen::V,分かる,бичӏчӏизе
1215,verstehen::V,聞き取る,
1216,lernen::V,学ぶ,цӏализе
1217,lernen::V,勉強する,цӏализе
1218,wissen::V,知っている,лъазе
1219,sich erinnern an::V,思い出す,ракӏалде щвезе
1220,vergessen::V,忘れる,кӏочене
1221,messen::V,計る,борцине
1222,messen::V,測定する,борцине
1223,zählen::V,数える,рикӏкӏине
1224,rechnen::V,計算する,рикӏкӏине
1225,lesen::V,読む,цӏализе
1226,malen::V,描く,бахъизе
1227,zeichnen::V,写生する,бахъизе
1228,schreiben::V,書く,хъвазе
1229,besitzen::V,所持する,щвезе
1230,besitzen::V,所持する,бу́кӏине
1231,kaufen::V,買う,босизе
1232,verkaufen::V,売る,бичизе
1233,bezahlen::V,払う,кьезе
1234,zahlen::V,支払う,кьезе
1235,beherrschen::V,支配する,
1236,ertragen::V,耐える,баччизе
