,Concept_ID,kv,os
961,genesen::V,бурдны,рандидзын
962,genesen::V,бурдны,сæндидзын
963,sterben::V,кувны,мӕлын
964,umkommen::V,вийсьыны,фесæфын
965,umkommen::V,вийсьыны,байсæфын
966,umkommen::V,вийсьыны,бабын уын
967,umkommen::V,вийсьыны,мард фæуын
968,sich bewegen::V,локны,тæлфын
969,sich bewegen::V,локны,цæуын
970,sich bewegen::V,ветлӧтны,тæлфын
971,sich bewegen::V,ветлӧтны,цæуын
972,sich rühren::V,вӧрзьӧтчыны,змӕлын
973,sich erheben::V,сувтны,стын
974,sich setzen::V,пуксьыны,сбадын
975,hinfallen::V,пӧрласьны,ӕрхауын
976,laufen::V,мунны,цӕуын
977,laufen::V,мунны,рацу-бацу_кӕнын
978,schreiten::V,тальччавны,къахдзæф кæнын
979,schreiten::V,тальччавны,санчъех кæнын
980,schreiten::V,тальччавны,цæуын
981,spazierengehen::V,котрасьны,озер кæнын
982,spazierengehen::V,котрасьны,тезгъо кæнын
983,eilen::V,тэрмасьны,тагъд кæнын
984,eilen::V,тэрмасьны,тындзын
985,sich beeilen::V,тэрмасьны,тагъд кæнын
986,sich beeilen::V,тэрмасьны,тындзын
987,sausen::V,вирдавны-котӧртны,уайын
988,sausen::V,вирдавны-котӧртны,тæхын
989,springen::V,чеччавны,гæпп кæнын
990,springen::V,чеччавны,сæррæтт кæнын
991,springen::V,чеччавны,лиуырын
992,klettern::V,кышасьны,хилын
993,schaukeln::V,чурликасьны,хецъро кæнын
994,schaukeln::V,чурликасьны,херыйыл бадын
995,kriechen::V,кыскасьны-мунны,бырын
996,schwimmen::V,вартчыны,ленк кӕнын
997,tauchen::V,сунгисьны ваӧ,ныгъуылын
998,rudern::V,сынны,бæлæгъ тæрын
999,rudern::V,сынны,чема тæрын
1000,fahren::V,мунны,цӕуын
1001,fliegen::V,лэбавны,тӕхын
1002,gehen::V,мунны,цӕуын
1003,weggehen::V,мунны,ацӕуын
1004,abfahren::V,иньдӧтчыны,араст уын
1005,abfahren::V,мунны,араст уын
1006,anhalten::V,сувтны,æрлæууын
1007,hineingehen::V,пырны,мидæмæ цæуын
1008,eintreten::V,пырны,бацӕуын
1009,kommen::V,локны,æрцæуын
1010,ankommen::V,локны,æрцæуын
1011,zurückkommen::V,бертны,раздæхын
1012,zurückkommen::V,бертны,фæстæмæ_раздæхын
1013,zurückkommen::V,бертны,æрбаздæхын
1014,zurückkommen::V,бертны,аздæхын
1015,zurückkommen::V,панӧвтсьыны,раздæхын
1016,zurückkommen::V,панӧвтсьыны,фæстæмæ_раздæхын
1017,zurückkommen::V,панӧвтсьыны,æрбаздæхын
1018,zurückkommen::V,панӧвтсьыны,аздæхын
1019,bleiben::V,кольччыны,лӕууын
1020,warten::V,видзчисьны,ӕнхъӕлмӕ кӕсын
1021,erwarten::V,видзчисьны,ӕнхъӕлмӕ кӕсын
1022,suchen::V,кошшыны,агурын
1023,finden::V,адззыны,ссарын
1024,versuchen::V,пондыны,фӕлварын
1025,versuchen::V,пондӧтны,фӕлварын
1026,vorbereiten::V,лӧсьӧтны,бацаттæ кæнын
1027,vorbereiten::V,лӧсьӧтны,æрæввонг кæнын
1028,lieben::V,милуйтны,уарзын
1029,mögen::V,радейтны,зæрдæмæ цæуын
1030,lachen::V,серавны,худын
1031,rühren::V,сьӧлӧм вӧрзьӧтны,зæрдæ суынгæг кæнын
1032,weinen::V,горзыны,кӕуын
1033,schimpfen::V,видчыны,æлгъитын
1034,sich ärgern::V,лёкавны,мæсты кæнын
1035,sich fürchten::V,повны,тæрсын
1036,fürchten::V,повны,тæрсын
1037,fliehen::V,пышшыны,лидзын
1038,flüchten::V,пышшыны,алидзын
1039,sehen::V,адззыны,уынын
1040,anschauen::V,видзӧтны,акӕсын
1041,ansehen::V,видзӧтны,кӕсын
1042,hören::V,кывны,хъусын
1043,zuhören::V,кывзыны,хъусын
1044,probieren::V,пешлыны,уынын
1045,probieren::V,пешлыны,аходын
1046,riechen::V,дукавны,смудын
1047,fühlen::V,кывны,ӕнкъарын
1048,scheinen::V,декуйтчыны,зынын
1049,zu sehen sein::V,тыдавны,зынын
1050,vernehmen::V,тӧдмавны,фехъусын
1051,frieren::V,гегдыны,сийын
1052,tun::V,керны,кӕнын
1053,können::V,вермыны,фӕразын
1054,wollen::V,мӧдны,фӕндын
1055,anfangen::V,петны,райдайын
1056,beenden::V,ештӧтны,фӕуын
1057,beenden::V,керыштны,фӕуын
1058,aufhören::V,дугдыны,банцайын
1059,aufhören::V,дугдыны,фенцайын
1060,gelingen::V,шогмыны,бантысын
1061,geraten::V,мыччисьны,разынын
1062,öffnen::V,осьтны,гом кӕнын
1063,schließen::V,пӧднавны,ӕхгӕнын
1064,stellen::V,сувтӧтны,ӕвӕрын
1065,setzen::V,пуксьӧтны,сбадын кӕнын
1066,legen::V,пуктыны,ӕрӕвӕрын
1067,berühren::V,вӧрзьӧтны,агайын
1068,verbinden::V,йитны,бӕттын
1069,bedecken::V,вевттьыны,ӕмбӕрзын
1070,aufhängen::V,ӧшӧтны,ауындзын
1071,anzünden::V,ӧзтыны,ссудзын
1072,aufheben::V,лэбтыны,сисын
1073,zurücklassen::V,кольны,ныууадзын
1074,verlieren::V,ӧштыны,фесафын
1075,fallen lassen::V,уськӧтны,ӕрӕппарын
1076,fallen lassen::V,уськӧтны,къухтӕй феуӕгъд кӕнын
1077,machen::V,керны,саразын
1078,herstellen::V,вӧчны,сцæттæ кæнын
1079,herstellen::V,вӧчны,саразын
1080,bauen::V,строитны,амайын
1081,reparieren::V,вочны,æмпъузын
1082,reparieren::V,вочны,цалцæг кæнын
1083,verbessern::V,бурсьӧтны,фæхуыздæр кæнын
1084,ändern::V,вежны,аивын
1085,graben::V,гарйыны,къахын
1086,beugen::V,кусіньтны,æркъæдз кæнын
1087,beugen::V,кусіньтны,æртасын кæнын
1088,biegen::V,чукыльтыштны,тасын кӕнын
1089,drehen::V,бергӧтны,здухын
1090,wenden::V,бергӧтны,афæлдахын
1091,wenden::V,бергӧтны,рафæлдахын
1092,umdrehen::V,бергӧтны,афæлдахын
1093,heben::V,лэбтыны,сдарын
1094,heben::V,лэбтыны,схæцын
1095,hochheben::V,лэбтыны,уæлæмæ хæцын
1096,ergreifen::V,кватитны,фӕлӕбурын
1097,halten::V,видзны,дарын
1098,drücken::V,личкыны,æлхъивын
1099,drücken::V,личкыны,хæцын
1100,schieben::V,тойлавны,схойын
1101,kratzen::V,шаркӧтны,хафын
1102,lecken::V,нювны,сдæрын
1103,beißen::V,йирны,хæцын
1104,abreißen::V,орӧтны,ратонын
1105,abschneiden::V,шӧрыштны,ралыг кӕнын
1106,abschneiden::V,вундыштны,ралыг кӕнын
1107,binden::V,гӧрдззыны,бабӕттын
1108,stecken::V,мӧртны,ныссадзын
1109,brechen::V,жугдыны,асæттын
1110,brechen::V,жугдыны,басæттын
1111,brechen::V,жугдыны,ныссæттын
1112,klopfen::V,зукӧтны,хойын
1113,klopfen::V,зукӧтны,гуыпп-гуыпп кæнын
1114,klopfen::V,зукӧтны,къуырцц-къуырцц кæнын
1115,hauen::V,желльыны,цӕвын
1116,hauen::V,желльыны,нӕмын
1117,kleben::V,лякӧтны,ныхасын
1118,kleben::V,лякӧтны,æндадзын
1119,reiben::V,зыртны,сӕрфын
1120,reiben::V,зыртны,хафын
1121,streichen::V,мавтны,байсæрдын
1122,streichen::V,мавтны,сахорын
1123,schleifen::V,кыскыны,ссын
1124,schleifen::V,кыскыны,цыргъ кӕнын
1125,schneiden::V,вундавны,кӕрдын
1126,rütteln::V,шатлавны,æнкъусын
1127,schütteln::V,зыбӧтны,уигъын
1128,schwenken::V,ӧвтны,тилын
1129,schwenken::V,ӧвтны,уигъын
1130,schwenken::V,макайтны,тилын
1131,schwenken::V,макайтны,уигъын
1132,schütten::V,кисьтны,ныккӕнын
1133,füllen::V,тыртны,байдзаг кæнын
1134,füllen::V,тырсьӧтны,байдзаг кæнын
1135,einwickeln::V,тубны,батухын
1136,tragen::V,новйӧтны,хӕссын
1137,schleppen::V,кыскыны,ласын
1138,ziehen::V,кыскыны,ласын
1139,aufbewahren::V,видзны,æвæрын
1140,werfen::V,шентывлыны,зыввытт кӕнын
1141,fangen::V,кутны,ӕрцахсын
1142,packen::V,кутасьны,рацахсын
1143,packen::V,кватитны,рацахсын
1144,verstecken::V,дзебны,æмбæхсын
1145,verstecken::V,дзебны,нымæхсын
1146,teilen::V,торйӧтны,уарын
1147,schicken::V,иньдыны,ӕрвитын
1148,bringen::V,вайны,æрхæссын
1149,bringen::V,вайны,æрбахæссын
1150,hinzufügen::V,содтыны,ӕфтауын
1151,bekommen::V,получитны,ссарын
1152,bekommen::V,получитны,сфæрæз кæнын
1153,bekommen::V,получитны,самал кæнын
1154,erhalten::V,получитны,райсын
1155,nehmen::V,босьтны,райсын
1156,wählen::V,бӧрйыны,равзарын
1157,auswählen::V,бӧрйыны,авзарын
1158,bewahren::V,видзны,бавæрын
1159,bewahren::V,видзны,нывæрын
1160,behindern::V,падтыны,цæлхдур æвæрын
1161,behindern::V,падтыны,ныхдур æвæрын
1162,behindern::V,падтыны,къуылымпы кæнын
1163,behindern::V,падтыны,хъыг дарын
1164,verderben::V,изводавны,фесафын
1165,beschädigen::V,паздыны,халын
1166,zerbrechen::V,паздыны,асӕттын
1167,zerreißen::V,косявны,аскъуынын
1168,zerstören::V,паздыны,фехалын
1169,verbrennen::V,сотны,басудзын
1170,geben::V,сетны,дӕттын
1171,reichen::V,сетны,адæттын
1172,schenken::V,козьнавны,лæвар кæнын
1173,versprechen::V,кӧсйыны,дзырд раттын
1174,versprechen::V,кӧсйыны,зӕрдӕ бавӕрын
1175,wünschen::V,бурсьыны,зæрдæ зæгъы
1176,loben::V,ошкыны,раппӕлын
1177,küssen::V,окавны,пъа кæнын
1178,küssen::V,окавны,ба кæнын
1179,wiegen::V,тюттьӧтны,узын
1180,zudecken::V,вевттьыны,бамбӕрзын
1181,wecken::V,саймӧтны,райхъал кӕнын
1182,zeigen::V,мыччавны,амонын
1183,führen::V,нуӧтны,кӕнын
1184,führen::V,нуӧтны,фæкæнын
1185,lehren::V,велӧтны,ахуыр кæнын
1186,unterrichten::V,велӧтны,ахуыр кæнын
1187,aufziehen::V,быдтыны,хъомыл кӕнын
1188,leiten::V,юравны,разамынд дӕттын
1189,leiten::V,веськӧтлыны,разамынд дӕттын
1190,antreiben::V,тэрмӧтны,тагъд кæнын
1191,antreiben::V,тэрмӧтны,рог кæнын
1192,lassen::V,-ӧтыны,кæнын
1193,einladen::V,корны,ӕрхонын
1194,einladen::V,корны,ӕрбахонын
1195,vereinigen::V,ӧтувтны,баиу кӕнын
1196,vereinigen::V,ӧтлаавны,баиу кӕнын
1197,besuchen::V,пыравлыны,абæрæг кæнын
1198,besuchen::V,пыравлыны,бабæрæг кæнын
1199,besuchen::V,пыравлыны,бауайын
1200,treffen::V,пантавны,фембæлын
1201,sich versammeln::V,ӧксьыны,æрæмбырд уын
1202,spielen::V,орсны,хъазын
1203,singen::V,сьывны,зарын
1204,tanzen::V,йӧктыны,кафын
1205,sich trennen::V,торьясьны,фæйнæрдæм фæцæуын айхæлын
1206,verlassen::V,кольны,ныууадзын
1207,retten::V,мынтны,фервӕзын кӕнын
1208,bewachen::V,смекайтны,хъахъхъӕнын
1209,schützen::V,дорйыны,хъахъхъӕнын
1210,verteidigen::V,дорйыны,бахизын
1211,sich schlagen::V,тышкасьны,хыл кæнын
1212,schießen::V,лыйны,ӕхсын
1213,siegen::V,вермыны,басӕттын
1214,siegen::V,вермыны,фӕуӕлахиз уӕвын
1215,ärgern::V,лӧгӧтны,мӕсты кӕнын
1216,schlagen::V,базнитны,ныццæвын
1217,treten::V,чужьявны,
1218,stechen::V,бытшкыны,фæрæхойын
1219,stoßen::V,тапкыны,риуыгъын
1220,stoßen::V,тойыштны,риуыгъын
1221,stehlen::V,гусявны,давын
1222,stören::V,костіавны,хъыгдарын
1223,belästigen::V,назыляйтны,хъыгдарын
1224,verbergen::V,дзебны,бамбӕхсын
1225,verbergen::V,дзебны,басусӕг кӕнын
1226,täuschen::V,бӧбӧтны,фӕливын
1227,täuschen::V,бӧбӧтны,асайын
1228,täuschen::V,пӧрьявны,фӕливын
1229,täuschen::V,пӧрьявны,асайын
1230,betrügen::V,муклачитны,асайын
1231,töten::V,вийны,амарын
1232,wohnen::V,овны,цӕрын
1233,arbeiten::V,уджавны,кусын
1234,sammeln::V,ӧктыны,æртонын
1235,pflücken::V,судзлавны,тонын
1236,jagen::V,вӧравны,цуан кæнын
1237,fischen::V,чериавны,кæсаг ахсын æнгуырæй
1238,fischen::V,чериавны,æнгуыр дарын
1239,fassen::V,кутны,ӕрцахсын
1240,hüten::V,вердны,хизын
1241,hüten::V,йирсьӧтны,хизын
1242,treiben::V,вашӧтны,скъӕрын
1243,anbinden::V,кӧртавны,бабæттын
1244,anbinden::V,кӧртавны,æрбæттын
1245,füttern::V,вердны,холлаг дæттын
1246,füttern::V,вердны,холлаг æвæрын
1247,füttern::V,вердны,дарын
1248,melken::V,высьтыны,дуцын
1249,melken::V,чилькӧтны,дуцын
1250,hacken::V,керавны,кæрдын
1251,hacken::V,керавны,лыгтæ кæнын
1252,gießen::V,киськавны,бакалын
1253,reifen::V,кисьмыны,срæгъæд уын
1254,reifen::V,кисьмыны,сцæттæ уын
1255,zubereiten::V,лӧсьӧтны,сцӕттӕ кӕнын
1256,kochen::V,пуны,фыцын
1257,backen::V,пӧжавны,фыцын
1258,braten::V,жаритны,цурын
1259,umrühren::V,соравны,ахæццæ кæнын
1260,umrühren::V,соравны,азмæнтын
1261,umrühren::V,соравны,астауын
1262,stricken::V,домавны,кæнын
1263,stricken::V,домавны,бийын
1264,nähen::V,вурны,хуыйын
1265,färben::V,краситны,ахорын
1266,reinigen::V,весӧтны,ссыгъдæг кæнын
1267,reinigen::V,весӧтны,ныссыгъдæг кæнын
1268,reinigen::V,весӧтны,ныссæрфын
1269,waschen::V,пеславны,ӕхсын
1270,abwischen::V,чышкыны,сӕрфын
1271,spülen::V,гывьявны,æнхъæвзын
1272,fegen::V,чышкыны,мӕрзын
1273,kehren::V,чышкыны,мӕрзын
1274,baden::V,купайтчыны ,хи найын
1275,sich waschen::V,миссьыны,хи æхсын
1276,ausziehen::V,гыжтӧтны,ласын
1277,ausziehen::V,пӧрччавны,ласын
1278,anziehen::V,пасьтавны,скæнын
1279,sich anziehen::V,пасьтасьны,дзаума скæнын
1280,sich anziehen::V,пасьтасьны,дарæс скæнын
1281,kämmen::V,сынавны,ныффасын
1282,kämmen::V,сынавны,æрфасын
1283,schmücken::V,баситны,фӕлындын
1284,sagen::V,висьтавны,зæгъын
1285,sprechen::V,шуны,дзурын
1286,reden::V,баитны,ныхас кӕнын
1287,sich unterhalten::V,сёрнитны,ныхас кæнын
1288,fragen::V,юавны,фӕрсын
1289,bitten::V,корны,курын
1290,erzählen::V,висьтавны,радзурын
1291,erzählen::V,висьтавны,ратаурæгъ кæнын
1292,mitteilen::V,висьтавны,фехъусын кæнын
1293,nennen::V,нимтны,хонын
1294,rufen::V,китсавны,сидын
1295,rufen::V,корны,сидын
1296,rufen::V,чукӧстны,сидын
1297,prahlen::V,ошшасьны,ӕппӕлын
1298,übersetzen::V,вуджӧтны,ратæлмац кæнын
1299,denken::V,чайтны,ӕнхъӕлын
1300,denken::V,чайтны,хъуыды кӕнын
1301,glauben::V,веритны,уырнын
1302,bemerken::V,казявны,фенын
1303,erkennen::V,тӧдсавны,базонын
1304,begreifen::V,вежӧртны,ӕмбарын
1305,begreifen::V,вежӧртны,бамбарын
1306,verstehen::V,кывны,
1307,lernen::V,велӧтчыны,ахуыр кӕнын
1308,wissen::V,тӧдны,зонын
1309,sich erinnern an::V,касьтывны,зæрдыл æрлæууын
1310,sich erinnern an::V,касьтывны,æрымысын
1311,sich erinnern an::V,касьтывны,æрбаймысын
1312,sich erinnern an::V,касьтывны,æрхъуыды кæнын
1313,vergessen::V,вунӧтны,ферох кæнын
1314,vergessen::V,вунӧтны,айрох кæнын
1315,messen::V,меряйтны,барын
1316,zählen::V,лыддьыны,нымайын
1317,rechnen::V,лыддьыны,хынцын
1318,lesen::V,лыддьӧтны,кӕсын
1319,lesen::V,лыддьӧтны,фӕрсын
1320,zeichnen::V,гижмавны,ныв кӕнын
1321,schreiben::V,гижны,фыссын
1322,besitzen::V,лоны,хицау уын
1323,kaufen::V,небны,балхӕнын
1324,verkaufen::V,вузавны,уӕй кӕнын
1325,bezahlen::V,вештыны,бафидын
1326,zahlen::V,вештыны,фидын
1327,ertragen::V,терпитны,бавзарын
1328,Insel::N,,сакъадах
1329,Menge::N,,бӕрц
1330,Gewalt::N,,тыхми
1331,Gewalt::N,,тыхдзинад
1332,Alter::N,,кар
1333,richtig::A,,раст
1334,wahr::A,,ӕцӕг
1335,berühmt::A,,номдзыд
1336,allein::ADV,,иунæг
1337,rennen::V,,згъорын
1338,malen::V,,ныв кӕнын
1339,beherrschen::V,,æлдариуæг кæнын
