,Concept_ID,la,hy
648,taub::A,surdus,խուլ
649,kräftig::A,robustus,հզոր
650,stark::A,firmus,ուժեղ
651,stark::A,validus,ուժեղ
652,schwach::A,debilis,տկար
653,schwach::A,debilis,թույլ
654,schwach::A,infirmus,տկար
655,schwach::A,infirmus,թույլ
656,fett::A,crassus,գեր
657,schlank::A,procerus,նիհար
658,hübsch::A,pulcher,գրավիչ
659,hübsch::A,pulcher,սիրունիկ
660,böse::A,improbus,չար
661,dumm::A,stultus,հիմար
662,dumm::A,stupidus,հիմար
663,faul::A,piger,ծույլ
664,fleißig::A,sedulus,ջանասեր
665,fleißig::A,sedulus,փութաջան
666,geizig::A,avarus,ագահ
667,geizig::A,avarus,կծծի
668,klug::A,prudens,խելոք
669,klug::A,prudens,ընդունակ
670,geschickt::A,sollers,ճարտար
671,lieb::A,carus,սիրելի
672,lustig::A,iocosus,զվարթ
673,sanft::A,clemens,հեզ
674,hungrig::A,impastus,քաղցած
675,krank::A,aeger,հիվանդ
676,nackt::A,nudus,մերկ
677,traurig::A,maestus,տխուր
678,lebendig::A,vivus,կենդանի
679,gut::A,bonus,լավ
680,schlecht::A,malus,վատ
681,richtig::A,rectus,ձիշտ
682,schlimm::A,malus,լղրճուկ
683,wahr::A,verus,ճիշտ
684,wahr::A,verus,իրական
685,alt::A,antiquus,հին
686,neu::A,novus,նոր
687,ehemalig::A,pristinus,նախկին
688,alt[Lebewesen]::A,vetus,ծեր
689,alt[Lebewesen]::A,vetus,պառավ
690,jung::A,iuvenis,մատաղ
691,arm::A,pauper,աղքատ
692,reich::A,dives,հարուստ
693,bekannt::A,notus,ծանոթ
694,berühmt::A,celeber,հայտնի
695,berühmt::A,celeber,հռչակավոր
696,berühmt::A,illustris,հայտնի
697,berühmt::A,illustris,հռչակավոր
698,fremd::A,peregrinus,օտար
699,verschieden::A,varius,տարբեր
700,nah::A,propinquus,մոտ
701,nah::A,propinquus,մերձ
702,fern::A,longinquus,հեռավոր
703,linker::A,sinister,ձախ
704,rechter::A,dexter,աջ
705,anderer::A,alius,այլ
706,anderer::A,alius,ուրիշ
707,erster::A,primus,առաջին
708,zweiter::A,secundus,երկրորդ
709,dritter::A,tertius,երրորդ
710,letzter::A,ultimus,վերջին
711,allein::ADV,solum,միայնակ
712,auf einmal::ADV,simul,միասնաբար
713,zusammen::ADV,una,միասին
714,zusammen::ADV,una,իրար հետ
715,lange::ADV,diu,երկար ժամանակ
716,plötzlich::ADV,subito,հանկարծ
717,plötzlich::ADV,repente,հանկարծ
718,sofort::ADV,statim,իսկույն
719,später::ADV,postea,ավելի ուշ
720,später::ADV,postea,հետո
721,jetzt::ADV,nunc,այժմ
722,heute::ADV,hodie,այսօր
723,morgen::ADV,cras,վաղը
724,bald::ADV,mox,շուտով
725,dann::ADV,deinde,ապա
726,dann::ADV,deinde,հետո
727,gestern::ADV,heri,երեկ
728,einst::ADV,olim,հին ատեն
729,damals::ADV,tum,ատէնին
730,danach::ADV,postea,ապա
731,danach::ADV,postea,այն ժամանակ
732,vorher::ADV,antea,առաջ
733,zuerst::ADV,primo,նախ
734,einmal::ADV,semel,մի անգամ
735,manchmal::ADV,interdum,երբեմն
736,oft::ADV,saepe,հաճախ
737,immer::ADV,semper,միշտ
738,niemals::ADV,numquam,երբեք
739,hier::ADV,hic,այստեղ
740,hierhin::ADV,huc,այստեղ
741,von hier::ADV,hinc,այդտեղից
742,dort::ADV,ibi,այնտեղ
743,dorthin::ADV,eo,այնտեղ
744,geradeaus::ADV,recte,ուղիղ
745,vorwärts::ADV,porro,առաջ
746,rückwärts::ADV,retro,դեպի ետ
747,zurück::ADV,retro,ետ
748,unten::ADV,infra,ներքեւում
749,hinab::ADV,pessum,ներքեւ
750,oben::ADV,supra,վերեւում
751,hinauf::ADV,sursum,վերեւ
752,überall::ADV,ubique,ամենուր
753,nicht::ADV,non,չէ
754,ein wenig::ADV,paulum,մի քիչ
755,kaum::ADV,vix,հազիվ
756,kaum::ADV,aegre,հազիվ
757,sehr::ADV,valde,շատ
758,sehr::ADV,magnopere,շատ
759,so::ADV,ita,այդպես
760,noch::ADV,etiam,դեռ
761,nur::ADV,solum,միայն
762,nur::ADV,tantum,միայն
763,schon::ADV,iam,արդեն
764,wieder::ADV,rursus,նորից
765,wieder::ADV,rursus,դարձյալ
766,vergebens::ADV,frustra,իզուր
767,vor::PRP,ante,դիմացը
768,hinter::PRP,post,ետեւը
769,unter::PRP,sub,տակ
770,durch::PRP,per,միջով
771,neben::PRP,iuxta,քովը
772,zwischen::PRP,inter,միջեւ
773,wegen::PRP,propter,պատճառով
774,wegen::PRP,propter,շնորհից
775,dies::PRN,hoc,սա
776,dies::PRN,hoc,այս
777,das::PRN,id,դա
778,das::PRN,id,այդ
779,alles::PRN,omnia,ամեն ինչ
780,ich::PRN,ego,ես
781,du::PRN,tu,դու
782,er::PRN,is,նա
783,er::PRN,ille,նա
784,wir::PRN,nos,մենք
785,ihr::PRN,vos,դուք
786,sie::PRN,ii,նրանք
787,sie::PRN,illi,նրանք
788,was::FPRN,quid,ինչ
789,wer::FPRN,quis,ով
790,wo::FADV,ubi,ուր
791,wo::FADV,ubi,որտեղ
792,wohin::FADV,quo,դեպի ուր
793,wie::FADV,quomodo,ինչպես
794,warum::FADV,cur,ինչու
795,wieviel::FNUM,quantum,որչափ
796,eins::NUM,unus,մեկ
797,zwei::NUM,duo,երկու
798,drei::NUM,tres,երեք
799,vier::NUM,quattuor,չորս
800,fünf::NUM,quinque,հինգ
801,sechs::NUM,sex,վեց
802,sieben::NUM,septem,յոթ
803,acht::NUM,octo,ութ
804,neun::NUM,novem,ինը
805,zehn::NUM,decem,տասը
806,elf::NUM,undecim,տասնմեկ
807,zwölf::NUM,duodecim,տասներկու
808,zwanzig::NUM,viginti,քսան
809,dreißig::NUM,triginta,երեսուն
810,vierzig::NUM,quadraginta,քառասուն
811,fünfzig::NUM,quinquaginta,հիսուն
812,sechzig::NUM,sexaginta,վաթսուն
813,siebzig::NUM,septuaginta,յոթանասուն
814,achtzig::NUM,octoginta,ութսուն
815,neunzig::NUM,nonaginta,իննսուն
816,hundert::NUM,centum,հարյուր
817,tausend::NUM,mille,հազար
818,und::CNJ,et,ու
819,und::CNJ,-que,ու
820,oder::CNJ,vel,կամ
821,stehen::V,stare,կանգնել
822,sitzen::V,sedere,նստել
823,liegen::V,iacere,ստել
824,hängen::V,pendere,կախվել
825,werden::V,fieri,դառնալ
826,passieren::V,accidere,պատահել
827,beginnen::V,incipere,սկսվել
828,enden::V,finem habere,վերջանալ
829,wechseln::V,mutari,փոխվել
830,aufgehen[Sonne]::V,oriri,բարձրանալ
831,aufgehen[Sonne]::V,oriri,ելնել 
832,untergehen[Sonne]::V,occidere,մտնել
833,scheinen[Sonne]::V,lucere,շողալ
834,scheinen[Sonne]::V,lucere,փայլել
835,donnern::V,tonare,որոտալ
836,wehen::V,flare,փչել
837,strömen::V,fluere,հոսել
838,fließen::V,manare,հոսել
839,sich drehen::V,torqueri,պտտվել
840,schwanken::V,vacillare,տատանվել
841,schwingen::V,vibrare,ճոճվել
842,fallen::V,cadere,ընկնել
843,brennen::V,ardere,այրվել
844,rauchen::V,fumare,ծխել
845,regnen::V,pluere,անձրեւ գալ
846,gefrieren::V,congelari,սառչել
847,tauen::V,rorare,լկիլ
848,schmelzen::V,liquescere,հալիլ
849,trocknen::V,arescere,չորանալ
850,sieden::V,fervere,եռալ
851,faulen::V,putescere,փտել
852,verfaulen::V,putescere,նեխել
853,reißen::V,scindi,պատռվել
854,reißen::V,scindi,ճղվել
855,versinken::V,mergi,սուզվել
856,vergehen::V,praeterire,անցնել 
857,erscheinen::V,apparere,հայտնվել
858,erscheinen::V,apparere,երեւալ
859,verschwinden::V,discedere,անհետանալ
860,sinken::V,labi,ընկնել
861,abnehmen::V,deminui,փոքրանալ
862,zunehmen::V,augeri,մեծանալ
863,steigen::V,augescere,բարձրանալ
864,wachsen::V,crescere,աճել
865,glänzen::V,splendere,նշուլել
866,glänzen::V,splendere,փայլիլ
867,funkeln::V,micare,փայլատակել
868,lärmen::V,strepere,աղմուկ հանել
869,läuten::V,sonare,զնգալ
870,klingeln::V,tinnire,զնգալ
871,klirren::V,crepare,զնգզնգալ
872,brausen::V,saevire,մոլեգնել
873,rauschen::V,crepare,սոսափել
874,klingen::V,sonare,հնչել
875,bellen::V,latrare,հաչել
876,heulen::V,ululare,ոռնալ 
877,blasen::V,flare,փչել 
878,pfeifen::V,sibilare,սուլել
879,schreien::V,clamare,գոռալ 
880,stöhnen::V,gemere,տնքալ
881,zittern::V,tremere,դողալ
882,zittern::V,trepidare,դողալ
883,leben::V,vivere,ապրել
884,geboren werden::V,nasci,ծնվել
885,atmen::V,spirare,շնչել
886,trinken::V,bibere,խմել
887,essen::V,edere,ուտել
888,schlucken::V,devorare,կլանել
889,schlucken::V,devorare,կուլ տալ
890,müde werden::V,fatigari,հոգնել
891,einschlafen::V,obdormiscere,քուն մտնել
892,schlafen::V,dormire,քնել
893,aufwachen::V,expergisci,արթննալ
894,aufstehen::V,exsurgere,ելլել
895,sich erholen::V,se reficere,հանգստանալ
896,krank werden::V,aegrescere,հիւանդանալ
897,krank sein::V,aegrotare,հիվանդ լինել
898,schmerzen::V,dolere,ցավել
899,husten::V,tussire,հազալ
900,genesen::V,convalescere,ապաքինվել
901,sterben::V,mori,մեռնել
902,sterben::V,mori,վախճանվել
903,umkommen::V,perire,կործանվել
904,sich bewegen::V,se movere,ընթանալ
905,sich rühren::V,micare,շարժվել
906,sich erheben::V,surgere,կանգնել
907,sich erheben::V,surgere,վեր կենալ
908,sich setzen::V,considere,նստել
909,hinfallen::V,cadere,ընկնել
910,laufen::V,vadere,քայլել
911,schreiten::V,gradi,ճեմել
912,spazierengehen::V,ambulare,շրջագայել
913,eilen::V,properare,շտապել
914,sich beeilen::V,festinare,շտապել 
915,sausen::V,currere,սլանալ
916,rennen::V,currere,վազել
917,springen::V,salire,ցատկել
918,klettern::V,niti,մագլցել
919,schaukeln::V,oscillare,ճոճվել
920,schaukeln::V,oscillare,օրորվել
921,kriechen::V,repere,սողալ
922,kriechen::V,serpere,սողալ
923,schwimmen::V,nare,լողալ
924,schwimmen::V,natare,լողալ
925,tauchen::V,mergere,սուզվել
926,rudern::V,remigare,թիավարել
927,fahren::V,vehi,ընթանալ
928,fliegen::V,volare,թռչել
929,gehen::V,ire,գնալ
930,gehen::V,vadere,գնալ
931,weggehen::V,abire,հեռանալ
932,weggehen::V,discedere,հեռանալ
933,abfahren::V,proficisci,ճանապարհվել
934,anhalten::V,consistere,կանգնել
935,hineingehen::V,inire,մտնել
936,hineingehen::V,ingredi,մտնել
937,eintreten::V,intrare,մտնել
938,kommen::V,venire,գալ
939,ankommen::V,advenire,ժամանել
940,zurückkommen::V,revenire,վերադառնալ
941,bleiben::V,manere,մնալ
942,warten::V,opperiri,սպասել
943,erwarten::V,opperiri,սպասել
944,erwarten::V,expectare,սպասել
945,suchen::V,quaerere,որոնել
946,finden::V,reperire,գտնել
947,versuchen::V,conari,փորձել
948,versuchen::V,temptare,փորձել
949,vorbereiten::V,parare,պատրաստել
950,lieben::V,amare,սիրել
951,mögen::V,amare,հավանել
952,mögen::V,amare,սիրել
953,lachen::V,ridere,ծիծաղել
954,rühren::V,commovere,հուզել
955,weinen::V,flere,լալ
956,schimpfen::V,increpare,տրտնջալ
957,schimpfen::V,increpare,քրթմնջել
958,sich ärgern::V,indignari,զայրանալ
959,sich fürchten::V,vereri,վախնալ
960,fürchten::V,timere,վախենալ
961,fliehen::V,fugere,փախչել
962,flüchten::V,effugere,փախչել
963,sehen::V,videre,տեսնել
964,anschauen::V,aspectare,դիտել
965,ansehen::V,spectare,նայել
966,hören::V,audire,լսել
967,zuhören::V,auscultare,ունկնդրել
968,probieren::V,gustare,համը տեսել
969,riechen::V,olfacere,հոտ առնել
970,fühlen::V,sentire,զգալ
971,scheinen::V,videri,երեւալ
972,zu sehen sein::V,conspici,երեւալ
973,vernehmen::V,comperire,իմանալ 
974,frieren::V,algere,մրսել
975,tun::V,facere,անել
976,können::V,posse,կարողանալ
977,wollen::V,velle,ուզել
978,wollen::V,velle,ցանկանալ
979,anfangen::V,incipere,սկսել
980,beenden::V,finire,վերջացնել
981,aufhören::V,desistere,դադարել
982,gelingen::V,contingere,հաջողվել
983,gelingen::V,contingere,գլուխ գալ
984,geraten::V,evenire,ստացվել
985,öffnen::V,aperire,բաց անել
986,schließen::V,claudere,փակել 
987,stellen::V,sistere,դնել
988,setzen::V,ponere,նստեցնել
989,legen::V,ponere,դնել
990,berühren::V,tangere,դիպչել
991,berühren::V,tangere,շոշափել
992,verbinden::V,iungere,շաղկապել
993,bedecken::V,tegere,ծածկել
994,bedecken::V,operire,ծածկել
995,aufhängen::V,suspendere,կախել
996,anzünden::V,accendere,վառել
997,anzünden::V,inflammare,վառել
998,aufheben::V,tollere,վերցնել
999,zurücklassen::V,relinquere,թողնել
1000,verlieren::V,perdere,կորցնել
1001,verlieren::V,amittere,կորցնել
1002,fallen lassen::V,dimittere,գցել
1003,machen::V,facere,անել
1004,herstellen::V,fabricare,արտադրել
1005,bauen::V,construere,կառուցել
1006,reparieren::V,reparare,նորոգել
1007,verbessern::V,emendare,բարելավել
1008,ändern::V,mutare,փոխել
1009,graben::V,fodere,փորել
1010,beugen::V,flectere,ծռել
1011,biegen::V,curvare,թեքել
1012,drehen::V,torquere,ոլորել
1013,wenden::V,vertere,պտտել
1014,umdrehen::V,convertere,շրջել
1015,heben::V,tollere,բարձրացնել
1016,hochheben::V,levare,բարձրացնել
1017,ergreifen::V,capessere,վարակվել
1018,halten::V,tenere,բռնել
1019,drücken::V,premere,ճնշել
1020,schieben::V,promovere,հրել
1021,kratzen::V,radere,քերել
1022,lecken::V,lambere,լիզել
1023,beißen::V,mordere,կծել
1024,abreißen::V,avellere,պոկել
1025,abschneiden::V,desecare,կտրել 
1026,binden::V,ligare,կապել
1027,stecken::V,inserere,խրել
1028,brechen::V,rumpere,կոտրել 
1029,klopfen::V,pultare,թակել
1030,hauen::V,ferire,ծեծել
1031,kleben::V,agglutinare,կպցնել
1032,reiben::V,terere,շփել
1033,streichen::V,oblinere,վրան քսել
1034,schleifen::V,acuere,սրել 
1035,schneiden::V,secare,կտրել
1036,rütteln::V,quassare,ցնցել
1037,schütteln::V,quatere,թափահարել
1038,schwenken::V,ventilare,ճոճել
1039,schütten::V,fundere,լցնել
1040,füllen::V,complere,լիքը լցնել
1041,einwickeln::V,involvere,փաթաթել
1042,tragen::V,ferre,կրել
1043,tragen::V,ferre,տանել
1044,tragen::V,portare,կրել
1045,tragen::V,portare,տանել
1046,schleppen::V,pertrahere,քաշել
1047,ziehen::V,trahere,ձգել
1048,ziehen::V,trahere,քաշել
1049,aufbewahren::V,asservare,պահել 
1050,werfen::V,iacere,նետել
1051,fangen::V,capere,
1052,packen::V,capessere,հափշտակել
1053,verstecken::V,abdere,ծածկել
1054,teilen::V,partiri,բաժանել
1055,teilen::V,dividere,բաժանել
1056,schicken::V,mittere,ուղարկել
1057,bringen::V,apportare,բերել
1058,hinzufügen::V,addere,ավելացնել
1059,bekommen::V,adipisci,հայթայթել
1060,erhalten::V,accipere,ստանալ
1061,nehmen::V,sumere,վերցնել
1062,wählen::V,eligere,ընտրել
1063,auswählen::V,deligere,գերադասել
1064,bewahren::V,conservare,պահպանել
1065,behindern::V,impedire,խոչընդոտել
1066,verderben::V,corrumpere,փչացնել
1067,beschädigen::V,laedere,վնասել
1068,zerbrechen::V,rumpere,ջարդել
1069,zerbrechen::V,rumpere,կոտրել
1070,zerbrechen::V,frangere,ջարդել
1071,zerbrechen::V,frangere,կոտրել
1072,zerreißen::V,discindere,պատռել
1073,zerstören::V,delere,քանդել
1074,verbrennen::V,urere,այրել
1075,verbrennen::V,cremare,այրել
1076,geben::V,dare,տալ
1077,reichen::V,praebere,հանձնել
1078,schenken::V,donare,նվիրել
1079,schenken::V,largiri,նվիրել
1080,versprechen::V,polliceri,խոստանալ
1081,versprechen::V,promittere,խոստանալ
1082,loben::V,laudare,գովել
1083,küssen::V,osculari,համբուրել
1084,zudecken::V,tegere,վրան գցել
1085,wecken::V,excitare,զարթնեցնել
1086,zeigen::V,monstrare,ցույց տալ
1087,führen::V,ducere,ուղեկցել
1088,lehren::V,docere,սովորեցնել
1089,unterrichten::V,instituere,ավանդել
1090,aufziehen::V,nutrire,դաստիարակել
1091,leiten::V,ducere,ղեկավարել
1092,leiten::V,ducere,կառավարել
1093,antreiben::V,incitare,շտապեցնել
1094,lassen::V,iubere,ստիպել
1095,einladen::V,invitare,հրավիրել
1096,vereinigen::V,coniungere,միացնել
1097,besuchen::V,visere,այցելել
1098,treffen::V,convenire,հանդիպել
1099,sich versammeln::V,convenire,հավաքվել
1100,spielen::V,ludere,խաղալ
1101,singen::V,cantare,երգել
1102,tanzen::V,saltare,պարել
1103,sich trennen::V,digredi,ցրվել
1104,sich trennen::V,discedere,ցրվել
1105,verlassen::V,deserere,լքել
1106,verlassen::V,relinquere,լքել
1107,retten::V,servare,փրկել
1108,bewachen::V,custodire,պահել
1109,schützen::V,tueri,պաշտպանել
1110,schützen::V,tutari,պաշտպանել
1111,verteidigen::V,defendere,պաշտպանել
1112,sich schlagen::V,luctari,կռվել
1113,schießen::V,iaculari,կրակել
1114,siegen::V,vincere,հաղթել
1115,ärgern::V,irritare,ձանձրացնել
1116,schlagen::V,ferire,խփել
1117,treten::V,calcare,քացի տալ
1118,stechen::V,pungere,խայթել
1119,stoßen::V,tundere,մղել
1120,stehlen::V,furari,գողանալ
1121,stören::V,turbare,խանգարել
1122,belästigen::V,obtundere,անհանգստացնել
1123,verbergen::V,celare,թաքցնել
1124,verbergen::V,occultare,թաքցնել
1125,täuschen::V,fallere,խաբել
1126,betrügen::V,fraudare,խաբել
1127,töten::V,necare,սպանել 
1128,töten::V,caedere,սպանել 
1129,wohnen::V,habitare,բնակվել
1130,arbeiten::V,laborare,աշխատել
1131,sammeln::V,colligere,հավաքել
1132,pflücken::V,carpere,քաղել
1133,jagen::V,venari,որս անել
1134,fischen::V,piscari,ձուկ բռնել
1135,fassen::V,capere,բռնել
1136,hüten::V,custodire,արածեցնել
1137,treiben::V,agere,հովուել
1138,anbinden::V,alligare,չուանել
1139,füttern::V,nutrire,կերակրել
1140,melken::V,mulgere,կթել
1141,hacken::V,findere,կոտորել
1142,gießen::V,rigare,ջրել
1143,reifen::V,maturescere,հասունանալ 
1144,zubereiten::V,apparare,պատրաստել
1145,kochen::V,coquere,եփել
1146,backen::V,coquere,թխել
1147,braten::V,torrere,տապակել
1148,umrühren::V,commovere,խառնել
1149,stricken::V,texere,գործել
1150,nähen::V,suere,կարել
1151,färben::V,tingere,ներկել
1152,reinigen::V,purgare,մաքրել
1153,waschen::V,lavare,լվանալ
1154,abwischen::V,abstergere,սրբել
1155,spülen::V,perluere,ողողել
1156,spülen::V,perluere,պարզաջրել
1157,fegen::V,verrere,ավլել
1158,kehren::V,purgare,ավլել
1159,baden::V,lavari,լողանալ
1160,sich waschen::V,lavari,լվացվել
1161,ausziehen::V,exuere,հանել
1162,anziehen::V,induere,հագնել
1163,sich anziehen::V,vestiri,հագնվել
1164,kämmen::V,pectere,սանրել
1165,schmücken::V,ornare,զարդարել
1166,schmücken::V,decorare,զարդարել
1167,sagen::V,dicere,ասել
1168,sprechen::V,fari,խոսել
1169,reden::V,loqui,զրուցել
1170,sich unterhalten::V,colloqui,խոսակցել
1171,sich unterhalten::V,disputare,խոսակցել
1172,fragen::V,rogare,հարցնել
1173,fragen::V,quaerere,հարցնել
1174,bitten::V,orare,խնդրել
1175,bitten::V,rogare,խնդրել
1176,erzählen::V,narrare,պատմել
1177,mitteilen::V,communicare,հաղորդել
1178,nennen::V,appellare,անվանել
1179,rufen::V,vocare,կանչել
1180,prahlen::V,gloriari,պարծենալ
1181,übersetzen::V,vertere,թարգմանել
1182,denken::V,cogitare,մտածել
1183,glauben::V,credere,հավատալ
1184,bemerken::V,animadvertere,նկատել
1185,erkennen::V,cognoscere,ճանաչել
1186,begreifen::V,comprehendere,հասկանալ
1187,verstehen::V,intellegere,ըմբռնել
1188,lernen::V,discere,սովորել
1189,wissen::V,scire,իմանալ
1190,sich erinnern an::V,meminisse,հիշել
1191,sich erinnern an::V,meminisse,մտաբերել
1192,vergessen::V,oblivisci,մոռանալ
1193,messen::V,metiri,չափել
1194,zählen::V,numerare,թվել
1195,zählen::V,numerare,հաշվել
1196,rechnen::V,reri,հաշվել
1197,rechnen::V,reri,հաշվարկել
1198,rechnen::V,calculare,հաշվել
1199,rechnen::V,calculare,հաշվարկել
1200,lesen::V,legere,կարդալ
1201,malen::V,pingere,նկարել
1202,zeichnen::V,scribere,գծել
1203,schreiben::V,scribere,գրել
1204,besitzen::V,possidere,ունենալ
1205,besitzen::V,possidere,տեր լինել
1206,kaufen::V,emere,գնել
1207,verkaufen::V,vendere,վաճառել
1208,bezahlen::V,pendere,վճարել
1209,zahlen::V,solvere,վճարել
1210,beherrschen::V,regere,ղեկավարել
1211,beherrschen::V,imperare,ղեկավարել
1212,ertragen::V,tolerare,դիմանալ
1213,ertragen::V,sustinere,դիմանալ
1214,wünschen::V,,մաղթել
1215,wiegen::V,,օրորել
