,Concept_ID,te,de
552,geschickt::A,నిపుణతగల,geschickt
553,lieb::A,ప్రియమైన,lieb
554,lustig::A,ఉల్లాసము గల,lustig
555,sanft::A,సాధువైన,sanft
556,hungrig::A,ఆకలిగొనిన,hungrig
557,krank::A,వ్యాధిగల,krank
558,nackt::A,దిగంబరమైన,nackt
559,traurig::A,విచారముగల,traurig
560,lebendig::A,ప్రాణముతో నున్న,lebendig
561,gut::A,మంచి,gut
562,schlecht::A,చెడ్డ,schlecht
563,richtig::A,సరియైన,richtig
564,schlimm::A,అసహ్యమైన,schlimm
565,wahr::A,నిజమైన,wahr
566,alt::A,ముసలి,alt
567,neu::A,క్రొత్త,neu
568,ehemalig::A,పూర్వపు,ehemalig
569,alt[Lebewesen]::A,ముసలి,alt
570,jung::A,పసి,jung
571,arm::A,బీద,arm
572,reich::A,ధనవంతుడైన,reich
573,bekannt::A,తెలిసిన,bekannt
574,berühmt::A,ప్రపిద్దికెక్కివ,berühmt
575,fremd::A,అన్యమైన,fremd
576,verschieden::A,భేదమైన,verschieden
577,nah::A,దగ్గఱనున్న,nah
578,fern::A,దూరమందున్న,fern
579,linker::A,ఎడమప్రక్కగ,linker
580,rechter::A,కుడి,rechter
581,anderer::A,వేఱ్తెన,anderer
582,erster::A,మొదటి,erster
583,zweiter::A,రెండన,zweiter
584,dritter::A,మూడో,dritter
585,letzter::A,కడపటి,letzter
586,allein::ADV,ఒంటిగా,allein
587,auf einmal::ADV,హరాత్తుగ,auf einmal
588,zusammen::ADV,కలిసి,zusammen
589,lange::ADV,బహుకాలము,lange
590,plötzlich::ADV,హరాత్తుగ,plötzlich
591,sofort::ADV,తక్షణము,sofort
592,später::ADV,ఇటీవలి,später
593,jetzt::ADV,ఇప్పుడు,jetzt
594,heute::ADV,నేడు,heute
595,morgen::ADV,ఱేపు,morgen
596,bald::ADV,శీఘ్రముగ,bald
597,dann::ADV,అప్పుడు,dann
598,gestern::ADV,నిన్నటి దినము,gestern
599,einst::ADV,పూర్వమొకప్పుడు,einst
600,damals::ADV,అప్పుడు,damals
601,danach::ADV,అప్పుడు,danach
602,vorher::ADV,ఎదుట,vorher
603,zuerst::ADV,మొదటిలో,zuerst
604,einmal::ADV,ఒకసారి,einmal
605,manchmal::ADV,అప్పటప్పటికి,manchmal
606,oft::ADV,తఱచుగా,oft
607,immer::ADV,ఎల్లప్పుడు,immer
608,niemals::ADV,ఎప్పుడునులేదు,niemals
609,hier::ADV,ఇక్కడ,hier
610,hierhin::ADV,ఇక్కడకు,hierhin
611,von hier::ADV,ఇక్కడనుండి,von hier
612,dort::ADV,అక్కడ,dort
613,dorthin::ADV,అక్కడికి,dorthin
614,geradeaus::ADV,సూటిగా,geradeaus
615,vorwärts::ADV,ముందుకు,vorwärts
616,rückwärts::ADV,వెనుకకు,rückwärts
617,zurück::ADV,వెనుకభాగము,zurück
618,unten::ADV,క్రింద,unten
619,hinab::ADV,కిందికి,hinab
620,oben::ADV,మీద,oben
621,hinauf::ADV,పైకి,hinauf
622,überall::ADV,అంతటా,überall
623,nicht::ADV,కాదు,nicht
624,ein wenig::ADV,కొంచెము,ein wenig
625,kaum::ADV,చాలిచాలక,kaum
626,sehr::ADV,చాల,sehr
627,so::ADV,ఆలాగున,so
628,noch::ADV,ఇప్పటికిని,noch
629,nur::ADV,మాత్రము,nur
630,schon::ADV,ఇదివఱకే,schon
631,wieder::ADV,తిరిగి,wieder
632,vergebens::ADV,నిష్ఫలముగా,vergebens
633,vor::PRP,ముందు,vor
634,hinter::PRP,వెనుక,hinter
635,unter::PRP,క్రింద,unter
636,durch::PRP,ద్వారా,durch
637,neben::PRP,దగ్గెర,neben
638,zwischen::PRP,మధ్య,zwischen
639,wegen::PRP,కారణంగా,wegen
640,dies::PRN,ఇది,dies
641,das::PRN,అది,das
642,alles::PRN,సకలము,alles
643,ich::PRN,నేను,ich
644,du::PRN,నీవు,du
645,er::PRN,అతడు,er
646,wir::PRN,మనము,wir
647,ihr::PRN,మీరు,ihr
648,sie::PRN,వారు,sie
649,was::FPRN,ఏమి,was
650,wer::FPRN,ఎవడు,wer
651,wo::FADV,ఎక్కడ,wo
652,wohin::FADV,ఎందుకు,wohin
653,wie::FADV,ఎట్టు,wie
654,warum::FADV,ఏల,warum
655,wieviel::FNUM,ఎంత,wieviel
656,eins::NUM,ఒకటి,eins
657,zwei::NUM,రెండు,zwei
658,drei::NUM,మూడు,drei
659,vier::NUM,నాలుగు,vier
660,fünf::NUM,అయిదు,fünf
661,sechs::NUM,ఆఱు,sechs
662,sieben::NUM,ఏరు,sieben
663,acht::NUM,ఎనిమదు,acht
664,neun::NUM,తొమ్మిది,neun
665,zehn::NUM,పది,zehn
666,elf::NUM,పదునొకొండు,elf
667,zwölf::NUM,పండ్రండు,zwölf
668,zwanzig::NUM,ఇరుపది,zwanzig
669,dreißig::NUM,ముప్పది,dreißig
670,vierzig::NUM,నలువది,vierzig
671,fünfzig::NUM,ఏబది,fünfzig
672,sechzig::NUM,అరుపది,sechzig
673,siebzig::NUM,డెబ్బది,siebzig
674,achtzig::NUM,ఎనుబది,achtzig
675,neunzig::NUM,తొంబది,neunzig
676,hundert::NUM,నూఱు,hundert
677,tausend::NUM,వేయి,tausend
678,und::CNJ,మఱియు,und
679,oder::CNJ,లేక,oder
680,stehen::V,నిలుచు,stehen
681,sitzen::V,కూర్చుండు,sitzen
682,liegen::V,పండుకొనుట,liegen
683,hängen::V,వ్రేలాడదీయు,hängen
684,werden::V,అగు,werden
685,passieren::V,సంభవించు,passieren
686,beginnen::V,ఆరంభించు,beginnen
687,enden::V,తీరుట,enden
688,wechseln::V,మార్చు,wechseln
689,aufgehen[Sonne]::V,ఉదయించు,aufgehen
690,untergehen[Sonne]::V,అస్తమించు,untergehen
691,scheinen[Sonne]::V,ప్రకాశించు,scheinen
692,donnern::V,ఉరుముట,donnern
693,wehen::V,దురద్పప్టము,wehen
694,strömen::V,పారుట,strömen
695,fließen::V,ప్రవహించు,fließen
696,sich drehen::V,తిరుగు,sich drehen
697,schwanken::V,ఆడించుట,schwanken
698,schwingen::V,ఊగుట,schwingen
699,fallen::V,పడు,fallen
700,brennen::V,కాలుట,brennen
701,rauchen::V,పొగసుట,rauchen
702,regnen::V,కురిపించుట,regnen
703,gefrieren::V,గడ్డకట్టు,gefrieren
704,tauen::V,కరగు,tauen
705,schmelzen::V,కరగు,schmelzen
706,trocknen::V,యెండుట,trocknen
707,sieden::V,ఉడుకు,sieden
708,faulen::V,క్రుళ్లు,faulen
709,verfaulen::V,క్షిణించు,verfaulen
710,reißen::V,చించు,reißen
711,versinken::V,మునుగు,versinken
712,vergehen::V,సంభవించు,vergehen
713,erscheinen::V,కనబడు,erscheinen
714,verschwinden::V,అదృశ్యమగు,verschwinden
715,sinken::V,ముణుగుట,sinken
716,abnehmen::V,తగ్గు,abnehmen
717,zunehmen::V,పెరుగుట,zunehmen
718,steigen::V,లేచు,steigen
719,wachsen::V,పెరుగు,wachsen
720,glänzen::V,ప్రకాశించు,glänzen
721,funkeln::V,ప్రకాశించు,funkeln
722,lärmen::V,అరుచుట,lärmen
723,läuten::V,మేళవించుట,läuten
724,klingeln::V,వాయించుట,klingeln
725,klirren::V,ఘంటానాదము,klirren
726,brausen::V,గర్జించు,brausen
727,rauschen::V,చటచటమనుట,rauschen
728,klingen::V,ధ్వనించుట,klingen
729,bellen::V,అఱచు,bellen
730,heulen::V,కూయు,heulen
731,blasen::V,దురద్పప్టము,blasen
732,pfeifen::V,ఈలవేయు,pfeifen
733,schreien::V,అఱచు,schreien
734,stöhnen::V,మూలుగు,stöhnen
735,zittern::V,వణకు,zittern
736,leben::V,జీవించుట,leben
737,geboren werden::V,పుట్టుట,geboren werden
738,atmen::V,ఉపిరి తీయు,atmen
739,trinken::V,త్రాగు,trinken
740,essen::V,తిను,essen
741,schlucken::V,మ్రింగు,schlucken
742,müde werden::V,అలయు,müde werden
743,einschlafen::V,నిద్రించు,einschlafen
744,schlafen::V,నిద్రురించు,schlafen
745,aufwachen::V,మేలుకొను,aufwachen
746,aufstehen::V,లేచు,aufstehen
747,sich erholen::V,నడ్డి వాల్చు,sich erholen
748,krank werden::V,జబ్బుపడు,krank werden
749,krank sein::V,జబ్బు చేయు,krank sein
750,schmerzen::V,నొచ్చుట,schmerzen
751,husten::V,దగ్గుట,husten
752,genesen::V,కుదురుట,genesen
753,sterben::V,మరణించు,sterben
754,umkommen::V,నశించు,umkommen
755,sich bewegen::V,కదలు,sich bewegen
756,sich rühren::V,కదలు,sich rühren
757,sich erheben::V,లేచు,sich erheben
758,sich setzen::V,కూర్చుణ్డు,sich setzen
759,hinfallen::V,దొర్లు,hinfallen
760,laufen::V,నడచు,laufen
761,schreiten::V,అడుగుపెట్టుట,schreiten
762,spazierengehen::V,పచారు చేయు,spazierengehen
763,eilen::V,తొందరపడు,eilen
764,sich beeilen::V,త్వరపెట్టు,sich beeilen
765,sausen::V,విసరికొట్టు,sausen
766,rennen::V,పరుగెత్తు,rennen
767,springen::V,దుముకు,springen
768,klettern::V,ఎక్కు,klettern
769,schaukeln::V,ఉయ్యాల ఊగు ,schaukeln
770,kriechen::V,ప్రాకు,kriechen
771,schwimmen::V,ఈదు,schwimmen
772,tauchen::V,మునుగు,tauchen
773,rudern::V,తెడ్లతోఁగడపు,rudern
774,fahren::V,నడపు,fahren
775,fliegen::V,ఎగురు,fliegen
776,gehen::V,పోవు,gehen
777,weggehen::V,బయలుదేరు,weggehen
778,abfahren::V,విడిచిపోవు,abfahren
779,anhalten::V,నిలుపు,anhalten
780,hineingehen::V,ప్రవేశించు,hineingehen
781,eintreten::V,ప్రవేశించు,eintreten
782,kommen::V,వచ్చు,kommen
783,ankommen::V,వచ్చి చేరు,ankommen
784,zurückkommen::V,తిరిగీవచ్చుట,zurückkommen
785,bleiben::V,ఉండు,bleiben
786,warten::V,కనిపెట్టు,warten
787,erwarten::V,నిరిక్షించు,erwarten
788,suchen::V,వెదకు,suchen
789,finden::V,కనుగొను,finden
790,versuchen::V,ప్రయత్నించు,versuchen
791,vorbereiten::V,తయారుచేయు,vorbereiten
792,lieben::V,ప్రేమించు,lieben
793,mögen::V,ఇష్టపడు,mögen
794,lachen::V,నవ్వు,lachen
795,rühren::V,గుండె తాకు,rühren
796,weinen::V,వీడ్చు,weinen
797,schimpfen::V,గొణుగు,schimpfen
798,sich ärgern::V,అలుగు,sich ärgern
799,sich fürchten::V,భయపడు,sich fürchten
800,fürchten::V,భయపడు,fürchten
801,fliehen::V,పాఱిపోపు,fliehen
802,flüchten::V,తప్పించుకొను,flüchten
803,sehen::V,చూచు,sehen
804,anschauen::V,చూచు,anschauen
805,ansehen::V,కాచియుండు,ansehen
806,hören::V,విను,hören
807,zuhören::V,విను,zuhören
808,probieren::V,చవిచూచుట,probieren
809,riechen::V,వాసనచూచు,riechen
810,fühlen::V,స్పర్శించుట,fühlen
811,scheinen::V,కనబడు,scheinen
812,zu sehen sein::V,చూవు,zu sehen sein
813,vernehmen::V,విను,vernehmen
814,frieren::V,చలికి వడకు,frieren
815,tun::V,చేయు,tun
816,können::V,గల,können
817,wollen::V,కోరు,wollen
818,anfangen::V,ఆరంభించు,anfangen
819,beenden::V,ముగించు,beenden
820,aufhören::V,నిలుపు,aufhören
821,gelingen::V,గెలుపాందు,gelingen
822,geraten::V,వెలువడు,geraten
823,öffnen::V,తెఱచు,öffnen
824,schließen::V,మూయు,schließen
825,stellen::V,ఉంచు,stellen
826,setzen::V,ఉంచు,setzen
827,legen::V,పెట్టు,legen
828,berühren::V,తాకు,berühren
829,verbinden::V,చేర్చుట,verbinden
830,bedecken::V,మూయు,bedecken
831,aufhängen::V,వ్రేలాడదీయు,aufhängen
832,anzünden::V,వెలిగించు,anzünden
833,aufheben::V,సేకరించు,aufheben
834,zurücklassen::V,విడుచు,zurücklassen
835,verlieren::V,పోగొట్టుకొను,verlieren
836,fallen lassen::V,జాఱవిడుచు,fallen lassen
837,machen::V,చేయు,machen
838,herstellen::V,ఉత్పత్తిచేయు,herstellen
839,bauen::V,నిర్మించు,bauen
840,reparieren::V,సరిచేయు,reparieren
841,verbessern::V,వృద్ధి చేయు,verbessern
842,ändern::V,మార్చు,ändern
843,graben::V,త్రవ్వు,graben
844,beugen::V,వంచు,beugen
845,biegen::V,వంచు,biegen
846,drehen::V,నూలువడుకు,drehen
847,wenden::V,త్రిప్పు,wenden
848,umdrehen::V,త్రిప్పు,umdrehen
849,heben::V,ఎత్తు,heben
850,hochheben::V,ఎత్తు,hochheben
851,ergreifen::V,వశపఱచుకొను,ergreifen
852,halten::V,ఉంచు,halten
853,drücken::V,అణచు,drücken
854,schieben::V,నొక్కు,schieben
855,kratzen::V,గోకు,kratzen
856,lecken::V,నాకు,lecken
857,beißen::V,కఱచు,beißen
858,abreißen::V,తెగతెంచు,abreißen
859,abschneiden::V,తెగకొట్టు,abschneiden
860,binden::V,కట్టు,binden
861,stecken::V,తగులుకొనివుండుట,stecken
862,brechen::V,పగులగొట్టు,brechen
863,klopfen::V,కొట్టు,klopfen
864,hauen::V,కొట్టు,hauen
865,kleben::V,అంటుకొను,kleben
866,reiben::V,రాచు,reiben
867,streichen::V,వ్యాపింపజేయు,streichen
868,schleifen::V,రాచు,schleifen
869,schneiden::V,కోయు,schneiden
870,rütteln::V,కుదిలించుట,rütteln
871,schütteln::V,కదల్చు,schütteln
872,schwenken::V,ఊచుట,schwenken
873,schütten::V,పోయు,schütten
874,füllen::V,నింపు,füllen
875,einwickeln::V,చుట్టు,einwickeln
876,tragen::V,మోయు,tragen
877,schleppen::V,ఈడ్చు,schleppen
878,ziehen::V,ఈడ్చు,ziehen
879,aufbewahren::V,కాపాడు,aufbewahren
880,werfen::V,విసరు,werfen
881,fangen::V,పట్టుకొను,fangen
882,packen::V,పట్టుకొను,packen
883,verstecken::V,దాచు,verstecken
884,teilen::V,భాగించు,teilen
885,schicken::V,పంపు,schicken
886,bringen::V,తెచ్చు,bringen
887,hinzufügen::V,చేర్చు,hinzufügen
888,bekommen::V,సంపాదించు,bekommen
889,erhalten::V,పుచ్చుకొను,erhalten
890,nehmen::V,తీసికొను,nehmen
891,wählen::V,ఇష్టపడు,wählen
892,auswählen::V,ఏరుకొను,auswählen
893,bewahren::V,భద్రపఱుచు,bewahren
894,behindern::V,అడ్డగించుట,behindern
895,verderben::V,చెఱచు,verderben
896,beschädigen::V,చెరుపుట,beschädigen
897,zerbrechen::V,పగులగొట్టు,zerbrechen
898,zerreißen::V,చించు,zerreißen
899,zerstören::V,వాశనము చేయు,zerstören
900,verbrennen::V,కాల్చు,verbrennen
901,geben::V,ఇచ్చు,geben
902,reichen::V,అందుకొనుట,reichen
903,schenken::V,అర్పించు,schenken
904,versprechen::V,వాగ్దత్తము చేయు,versprechen
905,wünschen::V,కోరు,wünschen
906,loben::V,స్తుతించు,loben
907,küssen::V,ముద్దుపెట్టుకొను,küssen
908,wiegen::V,ఊచుట,wiegen
909,zudecken::V,మూయు,zudecken
910,wecken::V,నిద్రపలేపుట,wecken
911,zeigen::V,చూవు,zeigen
912,führen::V,దారిచూపు,führen
913,lehren::V,బోధించు,lehren
914,unterrichten::V,నేర్పు,unterrichten
915,aufziehen::V,పెంచు,aufziehen
916,leiten::V,తీసుకపోవుట,leiten
917,antreiben::V,ప్రేరేపించు,antreiben
918,lassen::V,అనుమతించు,lassen
919,einladen::V,ఆహ్వానించు,einladen
920,vereinigen::V,కూడుట,vereinigen
921,besuchen::V,పోయి చూచు,besuchen
922,treffen::V,కలియు,treffen
923,sich versammeln::V,కూర్చు,sich versammeln
924,spielen::V,ఆట లాడు,spielen
925,singen::V,పాడు,singen
926,tanzen::V,నృత్యముచేయు,tanzen
927,sich trennen::V,ఎడబాయుట,sich trennen
928,verlassen::V,విడుచు,verlassen
929,retten::V,తప్పించుట,retten
930,bewachen::V,కాపాడు,bewachen
931,schützen::V,రక్షించు,schützen
932,verteidigen::V,రక్షించు,verteidigen
933,sich schlagen::V,జగడమాడు,sich schlagen
934,schießen::V,కాల్చు,schießen
935,siegen::V,గెలుచు,siegen
936,ärgern::V,పీడించుట,ärgern
937,schlagen::V,కొట్టు,schlagen
938,treten::V,తన్ను,treten
939,stechen::V,కుట్టు,stechen
940,stoßen::V,గెంటు,stoßen
941,stehlen::V,దొంగిలించు,stehlen
942,stören::V,కలతపఱచు,stören
943,belästigen::V,పీడించు,belästigen
944,verbergen::V,దాచు,verbergen
945,täuschen::V,మోసము చేయు,täuschen
946,betrügen::V,మోసపుచ్చు,betrügen
947,töten::V,చంపు,töten
948,wohnen::V,నివసించు,wohnen
949,arbeiten::V,పనిచేయు,arbeiten
950,sammeln::V,ప్రోగుచేయు,sammeln
951,pflücken::V,యేరుట,pflücken
952,jagen::V,వేటాడు,jagen
953,fischen::V,వెదకు,fischen
954,fassen::V,పట్టుకొమ,fassen
955,hüten::V,మందచేరుట,hüten
956,treiben::V,నడపు,treiben
957,anbinden::V,కట్టు,anbinden
958,füttern::V,భోజనము పెట్టు,füttern
959,melken::V,పాలు పితుకు,melken
960,hacken::V,నఱకు,hacken
961,gießen::V,నీళ్ళుకట్టుట,gießen
962,reifen::V,పండుట,reifen
963,zubereiten::V,వండు,zubereiten
964,kochen::V,వండు,kochen
965,backen::V,రొట్టెకాల్చు,backen
966,braten::V,వేపు,braten
967,umrühren::V,కదులుట,umrühren
968,stricken::V,అల్లు,stricken
969,nähen::V,కుట్టు,nähen
970,färben::V,రంగు వేయు,färben
971,reinigen::V,శుభ్రము చేయు,reinigen
972,waschen::V,కడుగు,waschen
973,abwischen::V,తుడుచు,abwischen
974,spülen::V,నీటిలో జడించు,spülen
975,fegen::V,ఊడ్చు,fegen
976,kehren::V,ఊడ్చు,kehren
977,baden::V,స్నానము చేయు,baden
978,sich waschen::V,కడుగు,sich waschen
979,ausziehen::V,విప్పు,ausziehen
980,anziehen::V,ధరించు,anziehen
981,sich anziehen::V,బట్టలు వేసుకొను,sich anziehen
982,sich anziehen::V,తొడుగుకొను,sich anziehen
983,kämmen::V,దువ్వుట,kämmen
984,schmücken::V,అలంకరించు,schmücken
985,sagen::V,చెప్పు,sagen
986,sprechen::V,చెప్పు,sprechen
987,reden::V,మాటలాడు,reden
988,sich unterhalten::V,ముచ్చటలాడు,sich unterhalten
989,fragen::V,ప్రశ్నించు,fragen
990,bitten::V,కోరు,bitten
991,erzählen::V,చెప్పు,erzählen
992,mitteilen::V,తెలియజేయు,mitteilen
993,nennen::V,పేరు వెట్టు,nennen
994,rufen::V,పిలుచు,rufen
995,prahlen::V,జల్లి,prahlen
996,übersetzen::V,తర్జుమాచేయు,übersetzen
997,denken::V,ఆలోచించు,denken
998,glauben::V,నమ్ము,glauben
999,bemerken::V,గుర్తించు,bemerken
1000,erkennen::V,గుర్తించు,erkennen
1001,begreifen::V,గ్రహించు,begreifen
1002,verstehen::V,గ్రహించు,verstehen
1003,lernen::V,నేర్చు కొను,lernen
1004,wissen::V,తెలిసికొను,wissen
1005,sich erinnern an::V,జ్ఞాపకముంచుకొను,sich erinnern an
1006,vergessen::V,మఱచిపోవు,vergessen
1007,messen::V,కొలుచుట,messen
1008,zählen::V,లెక్కపెట్టు,zählen
1009,rechnen::V,లెక్కపెట్టు,rechnen
1010,lesen::V,చదువు,lesen
1011,malen::V,పూనుట,malen
1012,zeichnen::V,వ్రాసుట,zeichnen
1013,schreiben::V,వ్రాయు,schreiben
1014,besitzen::V,కలిగియుండు,besitzen
1015,kaufen::V,కొను,kaufen
1016,verkaufen::V,అమ్ము,verkaufen
1017,bezahlen::V,చెల్లించు,bezahlen
1018,zahlen::V,చెల్లించు,zahlen
1019,beherrschen::V,ఏలు,beherrschen
1020,ertragen::V,భరించు,ertragen
