,Concept_ID,xal,eu
1017,blasen::V,үләх,ufa egin
1018,blasen::V,үләх,putz egin
1019,pfeifen::V,ишкрх,txistu egin
1020,schreien::V,хәәкрх,oihu egin
1021,schreien::V,хәәкрх,garrasi egin
1022,stöhnen::V,түңшх,intziri egin
1023,zittern::V,дагҗннх,ikara egin
1024,zittern::V,дагҗннх,dar-dar egin
1025,leben::V,бәәх,bizi izan
1026,geboren werden::V,төрх,jaio
1027,atmen::V,әмсхлх,hats egin
1028,atmen::V,әмсхлх,arnasa egin
1029,trinken::V,уух,edan
1030,essen::V,идх,jan
1031,schlucken::V,зальгх,irentsi
1032,müde werden::V,көшх,unatu
1033,müde werden::V,көшх,nekatu
1034,einschlafen::V,унтх,lokartu
1035,schlafen::V,нөөрсх,lo egin
1036,aufwachen::V,серх,esnatu
1037,aufwachen::V,серх,atzarri
1038,aufstehen::V,босх,jaiki
1039,sich erholen::V,амрх,atseden egin
1040,krank werden::V,гемтх,gaixotu
1041,krank sein::V,шалтглх,eri izan
1042,krank sein::V,шалтглх,gaixo izan
1043,schmerzen::V,өвдх,min egin
1044,husten::V,ханях,eztul egin
1045,genesen::V,эдгх,osatu
1046,sterben::V,үкх,hil
1047,sterben::V,үкх,zendu
1048,sterben::V,өңгрх,hil
1049,sterben::V,өңгрх,zendu
1050,umkommen::V,үкх,istripuz hil
1051,sich bewegen::V,көдлх,higitu
1052,sich bewegen::V,көндрх,higitu
1053,sich rühren::V,көндрх,zirkin egin
1054,sich erheben::V,босх,zutitu
1055,sich erheben::V,босх,altxatu
1056,sich setzen::V,суух,eseri
1057,sich setzen::V,суух,jesarri
1058,hinfallen::V,унх,erori
1059,hinfallen::V,киисх,erori
1060,laufen::V,йовх,ibili
1061,schreiten::V,алхх,oinkatu
1062,spazierengehen::V,сергҗ йовх,paseatu
1063,spazierengehen::V,сергҗ йовх,ostera bat egin
1064,eilen::V,шулудх,lasterkatu
1065,sich beeilen::V,адһх,lehiatu
1066,sich beeilen::V,шамдх,lehiatu
1067,sausen::V,хурдлх,ziztu bizian joan
1068,sausen::V,йир_хурдар_гүүх,ziztu bizian joan
1069,sausen::V,йир_хурдар_йовх,ziztu bizian joan
1070,rennen::V,гүүх,lasterka egin
1071,springen::V,һәрәдх,jauzi egin
1072,klettern::V,давшх,igo
1073,schaukeln::V,дүүдңндх,zabu egin
1074,schaukeln::V,дүүдңндх,zanbulu egin
1075,kriechen::V,мөлкх,narras egin
1076,schwimmen::V,усчх,igerikatu
1077,schwimmen::V,усчх,igeri egin
1078,tauchen::V,булхх,murgildu
1079,tauchen::V,булхх,pulunpatu
1080,rudern::V,хәәвдх,bogatu
1081,rudern::V,хәәвдх,arraun egin
1082,fahren::V,йовх,joan
1083,fliegen::V,нисх,hegaldatu
1084,fliegen::V,нисх,hegan egin
1085,gehen::V,йовх,joan
1086,weggehen::V,йовх,alde egin
1087,weggehen::V,одх,alde egin
1088,weggehen::V,һарх,alde egin
1089,weggehen::V,мөрлх,alde egin
1090,abfahren::V,мордх,abiatu
1091,anhalten::V,зогсх,geratu
1092,anhalten::V,зогсх,gelditu
1093,hineingehen::V,орх,sartu
1094,eintreten::V,орх,sartu
1095,kommen::V,ирх,etorri
1096,ankommen::V,ирх,heldu
1097,ankommen::V,ирх,iritsi
1098,zurückkommen::V,орх,itzuli
1099,bleiben::V,бәәх,gelditu
1100,warten::V,күләх,itxaron
1101,warten::V,күләх,zain egon
1102,erwarten::V,күләх,iguriki
1103,suchen::V,хәәх,bilatu
1104,finden::V,олх,idoro
1105,finden::V,олх,aurkitu
1106,versuchen::V,седх,saiatu
1107,versuchen::V,седх,ahalegindu
1108,vorbereiten::V,белдх,gertatu
1109,lieben::V,дурлх,maitatu
1110,lieben::V,дурлх,maite izan
1111,mögen::V,таассгдх,laket izan
1112,mögen::V,таассгдх,atsegin izan
1113,lachen::V,инәх,irri egin
1114,lachen::V,инәх,barre egin
1115,rühren::V,уйрах,hunkitu
1116,weinen::V,уульх,negar egin
1117,schimpfen::V,харах,erneguka ari izan
1118,sich ärgern::V,уурлх,ernegatu
1119,sich ärgern::V,уурлх,haserretu
1120,sich fürchten::V,әәх,beldur izan
1121,fürchten::V,әәх,beldur izan
1122,fürchten::V,сүрдх,beldur izan
1123,fliehen::V,зулх,ihes egin
1124,flüchten::V,орһх,ihes egin
1125,flüchten::V,зулх,ihes egin
1126,sehen::V,үзх,ikusi
1127,anschauen::V,харх,begietsi
1128,ansehen::V,хәләх,begiratu
1129,ansehen::V,үзх,begiratu
1130,hören::V,соңсх,aditu
1131,zuhören::V,соңсх,entzun
1132,probieren::V,амсх,dastatu
1133,riechen::V,үнрчлх,usnatu
1134,riechen::V,үнрчлх,usaindu
1135,fühlen::V,медх,sentitu
1136,scheinen::V,болҗ медгдх,iruditu
1137,scheinen::V,болҗ медгдх,begitandu
1138,scheinen::V,миниһәр болхла,iruditu
1139,scheinen::V,миниһәр болхла,begitandu
1140,scheinen::V,болад бәәх,iruditu
1141,scheinen::V,болад бәәх,begitandu
1142,zu sehen sein::V,үзгдх,azaldu
1143,vernehmen::V,соңсх,aditu
1144,frieren::V,даарх,hotz izan
1145,tun::V,кех,egin
1146,können::V,чадх,ahal izan
1147,wollen::V,дурлх,nahi izan
1148,anfangen::V,эклх,hasi
1149,beenden::V,дуусх,bukatu
1150,aufhören::V,уурх,utzi
1151,gelingen::V,бүтх,lortu
1152,gelingen::V,күцәх,lortu
1153,geraten::V,болх,heldu
1154,öffnen::V,секх,ireki
1155,öffnen::V,секх,zabaldu
1156,schließen::V,хаах,itxi
1157,stellen::V,тәвх,ipini
1158,setzen::V,суулһх,jesarri
1159,legen::V,тәвх,jarri
1160,berühren::V,көндәх,ukitu
1161,verbinden::V,боох,uztartu
1162,bedecken::V,хучх,estali
1163,bedecken::V,бүркх,estali
1164,aufhängen::V,өлгх,eseki
1165,aufhängen::V,өлгх,eskegi
1166,anzünden::V,асах,piztu
1167,anzünden::V,шатах,piztu
1168,aufheben::V,өөдән өргх,jaso
1169,zurücklassen::V,үлдәх,atzean utzi
1170,verlieren::V,геех,galdu
1171,fallen lassen::V,алдх,erortzen utzi
1172,machen::V,кех,egin
1173,herstellen::V,кех,ekoiztu
1174,bauen::V,тосхх,eraiki
1175,reparieren::V,ясх,konpondu
1176,verbessern::V,сәәрүлх,hobetu
1177,ändern::V,хүврәх,mudatu
1178,graben::V,малтх,aitzurtu
1179,beugen::V,нуһлх,makurtu
1180,biegen::V,матилһх,malgutu
1181,biegen::V,матилһх,makolatu
1182,drehen::V,эргүлх,jiratu
1183,wenden::V,көмрх,bihurtu
1184,wenden::V,эргүлх,bihurtu
1185,umdrehen::V,эргүлх,biratu
1186,umdrehen::V,эргүлх,alderantzikatu
1187,heben::V,өргх,jaso
1188,heben::V,өргх,goratu
1189,heben::V,деер өргх,jaso
1190,heben::V,деер өргх,goratu
1191,hochheben::V,өргх,goratu
1192,hochheben::V,өргх,altxatu
1193,ergreifen::V,бәрх,oratu
1194,halten::V,бәрх,eutsi
1195,drücken::V,шахх,sakatu
1196,schieben::V,түлкх,bultzatu
1197,kratzen::V,мааҗх,hatz egin
1198,kratzen::V,мааҗх,hazka egin
1199,lecken::V,долах,miaztu
1200,lecken::V,долах,lamikatu
1201,beißen::V,хазх,hozka egin
1202,beißen::V,хазх,ausiki egin
1203,abreißen::V,таслх,kendu
1204,abschneiden::V,тәәрх,moztu
1205,abschneiden::V,тәәрх,pikatu
1206,binden::V,боох,lotu
1207,binden::V,боох,estekatu
1208,stecken::V,шаах,sartu
1209,stecken::V,хатхх,sartu
1210,brechen::V,хамхлх,apurtu
1211,klopfen::V,цокх,jo
1212,hauen::V,цокх,jo
1213,kleben::V,наах,itsatsi
1214,reiben::V,зүлгх,igurtzi
1215,streichen::V,наах,igurtzi
1216,streichen::V,лашх,igurtzi
1217,streichen::V,түркх,igurtzi
1218,schleifen::V,хурцлх,zorroztu
1219,schneiden::V,хәәчлх,moztu
1220,rütteln::V,дәәвлүлх,astindu
1221,rütteln::V,дәәвлүлх,inarrosi
1222,schütteln::V,сегсрх,astindu
1223,schütteln::V,сегсрх,inarrosi
1224,schwenken::V,дайлх,zabukatu
1225,schütten::V,кех,isuri
1226,füllen::V,дүүргх,bete
1227,einwickeln::V,орах,bildu
1228,tragen::V,зөөх,eroan
1229,tragen::V,зөөх,eraman
1230,schleppen::V,чирх,narrastu
1231,schleppen::V,чирх,herrestatu
1232,ziehen::V,татх,tira egin
1233,aufbewahren::V,хадһлх,gorde
1234,werfen::V,хайх,jaurti
1235,werfen::V,хайх,aurtiki
1236,fangen::V,бәрх,atzeman
1237,fangen::V,хавлх,atzeman
1238,packen::V,бәрх,heldu
1239,verstecken::V,дүрх,ostendu
1240,verstecken::V,дүрх,ezkutatu
1241,verstecken::V,бултулх,ostendu
1242,verstecken::V,бултулх,ezkutatu
1243,teilen::V,хувах,zatitu
1244,schicken::V,илгәх,bidali
1245,bringen::V,авч ирх,ekarri
1246,hinzufügen::V,немх,eratxiki
1247,hinzufügen::V,немх,gaineratu
1248,bekommen::V,авх,jaso
1249,erhalten::V,авх ,jaso
1250,nehmen::V,авх,hartu
1251,wählen::V,шүүх,hautatu
1252,wählen::V,шүүх,aukeratu
1253,auswählen::V,шүүх,hautatu
1254,auswählen::V,шүүх,aukeratu
1255,bewahren::V,хадһлх,begiratu
1256,bewahren::V,кевтнь үлдәх,begiratu
1257,bewahren::V,кевтнь бәәлһх,begiratu
1258,behindern::V,харшлх,oztopatu
1259,verderben::V,үрәх,hondatu
1260,beschädigen::V,эвдх,akastu
1261,zerbrechen::V,күүлх,apurtu
1262,zerbrechen::V,хамхлх,apurtu
1263,zerreißen::V,шуучх,zarratatu
1264,zerstören::V,эвдх,suntsitu
1265,verbrennen::V,шатах,erre
1266,verbrennen::V,шатах,kiskali
1267,geben::V,өгх,eman
1268,reichen::V,өгх,luzatu
1269,reichen::V,өгх,helarazi
1270,schenken::V,белглх,oparitu
1271,versprechen::V,амлх,agindu
1272,wünschen::V,сә хәәх,opatu
1273,wünschen::V,сә хәәх,opetsi
1274,loben::V,магтх,laudatu
1275,loben::V,магтх,goraipatu
1276,küssen::V,үмсх,musu eman
1277,wiegen::V,саатулх,kulunkatu
1278,zudecken::V,бүркх,estali
1279,wecken::V,серүлх,esnatu
1280,wecken::V,серүлх,iratzartu
1281,zeigen::V,үзүлх,erakutsi
1282,führen::V,көтлх,gidatu
1283,lehren::V,заах,irakatsi
1284,lehren::V,сурһх,irakatsi
1285,unterrichten::V,сурһх,eskolak eman
1286,unterrichten::V,багшлх,eskolak eman
1287,aufziehen::V,өскәх,hazi
1288,leiten::V,һардх,arteztu
1289,leiten::V,толһалх,arteztu
1290,antreiben::V,шамдах,bulkatu
1291,lassen::V,күч үзүлх,-arazi
1292,einladen::V,үрх,gonbidatu
1293,vereinigen::V,хамцулх,batu
1294,vereinigen::V,хамцулх,bateratu
1295,besuchen::V,одх,ikustatu
1296,treffen::V,харһх,topatu
1297,sich versammeln::V,цуглрх,bildu
1298,sich versammeln::V,хурх,bildu
1299,spielen::V,наадх,jolastu
1300,singen::V,дуулх,abestu
1301,singen::V,дуулх,kantatu
1302,tanzen::V,биилх,dantzatu
1303,tanzen::V,биилх,dantzan egin
1304,sich trennen::V,хаһцх,banandu
1305,verlassen::V,хайх,utzietsi
1306,retten::V,әм аврх,salbatu
1307,retten::V,әм аврх,gaizkatu
1308,retten::V,әәмшгәс харсх,salbatu
1309,retten::V,әәмшгәс харсх,gaizkatu
1310,bewachen::V,харх,jagon
1311,bewachen::V,харх,zaindu
1312,bewachen::V,манх,jagon
1313,bewachen::V,манх,zaindu
1314,schützen::V,харсх,babestu
1315,schützen::V,харсх,gerizatu
1316,verteidigen::V,харсх,aldeztu
1317,sich schlagen::V,гүвдлдх,elkar jo
1318,sich schlagen::V,гүвдлдх,elkar borrokatu
1319,schießen::V,хах,tiro egin
1320,siegen::V,диилх,irabazi
1321,ärgern::V,уурлулх,ernegatu
1322,ärgern::V,уурлулх,haserretu
1323,schlagen::V,цокх,jo
1324,schlagen::V,цокх,erauntsi
1325,schlagen::V,гүвдх,jo
1326,schlagen::V,гүвдх,erauntsi
1327,stechen::V,хатхх,sastatu
1328,stoßen::V,түлкчкх,bultzatu
1329,stehlen::V,хулхалх,ostu
1330,stehlen::V,хулхалх,lapurtu
1331,stören::V,һә болх,galarazi
1332,belästigen::V,амр эс өгх,gohaindu
1333,belästigen::V,амр эс өгх,alamena eman
1334,verbergen::V,нуух,ezkutatu
1335,verbergen::V,бултулх,ezkutatu
1336,täuschen::V,меклх,tronpatu
1337,täuschen::V,меклх,engainatu
1338,betrügen::V,меклх,iruzurtu
1339,betrügen::V,мек һарһх,iruzurtu
1340,töten::V,алх,hil
1341,töten::V,алх,heriotza eman
1342,wohnen::V,бәәх,bizi izan
1343,arbeiten::V,көдлх,lan egin
1344,arbeiten::V,көдлх,behar egin
1345,sammeln::V,түүх,bildu
1346,sammeln::V,түүх,bildumatu
1347,pflücken::V,түүх,batu
1348,pflücken::V,түүх,bildu
1349,pflücken::V,хурах,batu
1350,pflücken::V,хурах,bildu
1351,jagen::V,аңнх,ehizatu
1352,jagen::V,аңһучлх,ehizatu
1353,fischen::V,заһс аңнх,arrantzatu
1354,fischen::V,заһс аңнх,arrantza egin
1355,fassen::V,бәрх,harrapatu
1356,hüten::V,хәрүлх,begiratu
1357,treiben::V,туух,bultza egin
1358,anbinden::V,уйх,estekatu
1359,füttern::V,теҗәх,bazkatu
1360,melken::V,саах,jetzi
1361,hacken::V,чавчх,xehatu
1362,gießen::V,услх,isuri
1363,reifen::V,болх,heldu
1364,reifen::V,болх,zoritu
1365,reifen::V,болвсрх,heldu
1366,reifen::V,болвсрх,zoritu
1367,zubereiten::V,белдх,prestatu
1368,kochen::V,чанх,egosi
1369,kochen::V,болһх,egosi
1370,backen::V,болһх,labean egin
1371,braten::V,хуурх,erregosi
1372,umrühren::V,самрх,eragin
1373,stricken::V,өлгх,trikotatu
1374,stricken::V,өлгх,puntu egin
1375,nähen::V,уйх,josi
1376,färben::V,будх,tindatu
1377,reinigen::V,цеврлх,ikuzi
1378,reinigen::V,цеврлх,garbitu
1379,waschen::V,уһах,xahutu
1380,waschen::V,уһах,garbitu
1381,abwischen::V,арчх,xukatu
1382,spülen::V,зәәлх,irakutzi
1383,fegen::V,сәвүрдх,erraztatu
1384,kehren::V,сәвүрдх,isastu
1385,baden::V,өөмх,bainatu
1386,baden::V,өөмх,bainua hartu
1387,sich waschen::V,уһах,burua garbitu
1388,sich waschen::V,бийән уһаҗ,burua garbitu
1389,ausziehen::V,тәәлх,erantzi
1390,anziehen::V,өмсх,jantzi
1391,sich anziehen::V,хувцлх,jantzi
1392,kämmen::V,самлх,orraztu
1393,schmücken::V,чимх,apaindu
1394,schmücken::V,кеерүлх,apaindu
1395,sagen::V,келх,esan
1396,sprechen::V,келх,mintzatu
1397,sprechen::V,келх,hitz egin
1398,reden::V,күүндх,hitz egin
1399,reden::V,күр_кех,hitz egin
1400,sich unterhalten::V,күүндх,solastu
1401,sich unterhalten::V,күүндх,solas egin
1402,fragen::V,сурх,galdetu
1403,bitten::V,эрх,eskatu
1404,bitten::V,эрх,galdegin
1405,erzählen::V,келх,edestu
1406,erzählen::V,келх,kontatu
1407,erzählen::V,келҗ өгх,edestu
1408,erzählen::V,келҗ өгх,kontatu
1409,mitteilen::V,медүлх,jakinarazi
1410,nennen::V,нерәдх,izena eman
1411,nennen::V,нер өгх,izena eman
1412,rufen::V,дуудх,dei egin
1413,prahlen::V,көөрх,harrokerian ibili
1414,prahlen::V,көөрх,ahoberokeriak esan
1415,übersetzen::V,орчулх,itzuli
1416,denken::V,санх,pentsatu
1417,denken::V,санх,gogoeta egin
1418,glauben::V,шүтх,sinetsi
1419,glauben::V,нәәлх,sinetsi
1420,bemerken::V,темдглх,ohartu
1421,bemerken::V,темдглх,konturatu
1422,erkennen::V,таньх,ezagutu
1423,erkennen::V,таньх,antzeman
1424,erkennen::V,медх,ezagutu
1425,erkennen::V,медх,antzeman
1426,begreifen::V,медх,ulertu
1427,verstehen::V,соңсх,aditu
1428,lernen::V,сурх,ikasi
1429,wissen::V,медх,jakin
1430,sich erinnern an::V,санх,gogoratu
1431,sich erinnern an::V,санх,gogoan izan
1432,vergessen::V,мартх,ahaztu
1433,vergessen::V,мартх,ahantzi
1434,messen::V,кемҗәлх,neurtu
1435,zählen::V,тоолх,zenbatu
1436,zählen::V,тоолх,kopuratu
1437,rechnen::V,тоолх,kalkulatu
1438,lesen::V,умшх,irakurri
1439,malen::V,зурх,margotu
1440,zeichnen::V,зурх,marraztu
1441,schreiben::V,бичх,idatzi
1442,besitzen::V,эзлх,ukan
1443,besitzen::V,эзлх,eduki
1444,kaufen::V,хулдҗ авх,erosi
1445,verkaufen::V,хулдх,saldu
1446,verkaufen::V,гүүлгх,saldu
1447,bezahlen::V,өгх,ordaindu
1448,zahlen::V,өгх,ordaindu
1449,beherrschen::V,эзлх,menpean izan
1450,ertragen::V,даах,jasan
1451,ertragen::V,даах,pairatu
1452,treten::V,,zapaldu
1453,treten::V,,ostiaktu
